Date,RSI_Spread_NY
2017-09-18,15.044247787610619
2017-09-19,13.716814159292037
2017-09-20,15.486725663716815
2017-09-21,12.389380530973451
2017-09-22,15.044247787610619
2017-09-25,11.504424778761063
2017-09-26,11.283185840707965
2017-09-27,13.938053097345133
2017-09-28,16.5929203539823
2017-09-29,18.36283185840708
2017-10-02,21.01769911504425
2017-10-03,22.34513274336283
2017-10-04,21.238938053097343
2017-10-05,25.663716814159297
2017-10-06,24.33628318584071
2017-10-09,19.24778761061947
2017-10-10,21.68141592920354
2017-10-11,19.690265486725664
2017-10-12,19.026548672566374
2017-10-13,21.017699115044245
2017-10-16,18.805309734513276
2017-10-17,17.25663716814159
2017-10-18,16.5929203539823
2017-10-19,18.36283185840708
2017-10-20,25.000000000000004
2017-10-23,18.362831858407077
2017-10-24,20.13274336283186
2017-10-25,13.053097345132741
2017-10-26,17.699115044247787
2017-10-27,21.238938053097346
2017-10-30,11.725663716814157
2017-10-31,14.601769911504423
2017-11-01,13.053097345132741
2017-11-02,15.044247787610619
2017-11-03,16.150442477876105
2017-11-06,14.159292035398229
2017-11-07,13.716814159292035
2017-11-08,15.929203539823007
2017-11-09,8.185840707964601
2017-11-10,8.849557522123892
2017-11-13,10.398230088495577
2017-11-14,11.72566371681416
2017-11-15,2.433628318584071
2017-11-16,7.964601769911504
2017-11-17,7.522123893805309
2017-11-20,9.513274336283185
2017-11-21,12.610619469026549
2017-11-22,9.513274336283185
2017-11-24,11.504424778761061
2017-11-27,7.743362831858407
2017-11-28,14.601769911504423
2017-11-29,16.371681415929203
2017-11-30,23.672566371681416
2017-12-01,18.805309734513273
2017-12-04,21.68141592920354
2017-12-05,13.27433628318584
2017-12-06,9.292035398230087
2017-12-07,12.831858407079645
2017-12-08,16.8141592920354
2017-12-11,13.053097345132743
2017-12-12,12.831858407079647
2017-12-13,11.504424778761063
2017-12-14,4.20353982300885
2017-12-15,10.398230088495575
2017-12-18,15.044247787610619
2017-12-19,9.95575221238938
2017-12-20,9.95575221238938
2017-12-21,11.72566371681416
2017-12-22,11.725663716814159
2017-12-26,10.84070796460177
2017-12-27,10.84070796460177
2017-12-28,12.168141592920357
2017-12-29,8.185840707964601
2018-01-02,10.619469026548671
2018-01-03,15.044247787610617
2018-01-04,15.265486725663715
2018-01-05,18.584070796460175
2018-01-08,24.778761061946906
2018-01-09,25.0
2018-01-10,17.25663716814159
2018-01-11,25.66371681415929
2018-01-12,30.309734513274336
2018-01-16,18.805309734513273
2018-01-17,28.318584070796458
2018-01-18,23.451327433628318
2018-01-19,30.309734513274336
2018-01-22,34.292035398230084
2018-01-23,35.32008830022075
2018-01-24,33.77483443708609
2018-01-25,30.463576158940395
2018-01-26,39.0728476821192
2018-01-29,25.165562913907284
2018-01-30,10.816777041942606
2018-01-31,9.492273730684326
2018-02-01,9.713024282560706
2018-02-02,-2.2075055187637966
2018-02-05,-17.880794701986755
2018-02-06,-9.933774834437086
2018-02-07,-12.582781456953642
2018-02-08,-32.22958057395144
2018-02-09,-13.68653421633554
2018-02-12,-4.635761589403973
2018-02-13,-4.635761589403973
2018-02-14,-3.0905077262693155
2018-02-15,-0.4415011037527592
2018-02-16,-0.8830022075055187
2018-02-20,-0.6622516556291389
2018-02-21,-2.2075055187637966
2018-02-22,-1.7660044150110377
2018-02-23,1.1037527593818988
2018-02-26,2.428256070640177
2018-02-27,0.22075055187637982
2018-02-28,-0.4415011037527594
2018-03-01,-2.207505518763797
2018-03-02,-0.6622516556291391
2018-03-05,1.7660044150110374
2018-03-06,4.856512141280353
2018-03-07,4.635761589403973
2018-03-08,4.856512141280353
2018-03-09,9.713024282560706
2018-03-12,7.72626931567329
2018-03-13,5.518763796909492
2018-03-14,6.181015452538631
2018-03-15,4.856512141280353
2018-03-16,5.077262693156733
2018-03-19,1.1037527593818985
2018-03-20,2.6490066225165565
2018-03-21,1.7660044150110377
2018-03-22,-4.856512141280353
2018-03-23,-12.582781456953642
2018-03-26,-1.9867549668874172
2018-03-27,-3.9735099337748347
2018-03-28,-3.090507726269316
2018-03-29,-0.4415011037527594
2018-04-02,-2.6490066225165565
2018-04-03,-0.8830022075055188
2018-04-04,0.0
2018-04-05,0.4415011037527594
2018-04-06,-0.662251655629139
2018-04-09,-0.8830022075055188
2018-04-10,-0.22075055187637968
2018-04-11,-0.22075055187637968
2018-04-12,0.22075055187637968
2018-04-13,0.662251655629139
2018-04-16,1.5452538631346577
2018-04-17,2.428256070640177
2018-04-18,3.532008830022075
2018-04-19,2.6490066225165565
2018-04-20,0.22075055187637949
2018-04-23,0.22075055187637949
2018-04-24,-1.545253863134658
2018-04-25,-1.1037527593818985
2018-04-26,0.4415011037527594
2018-04-27,2.2075055187637966
2018-04-30,-0.44150110375275897
2018-05-01,-1.5452538631346573
2018-05-02,-4.415011037527594
2018-05-03,-4.635761589403973
2018-05-04,1.1037527593818983
2018-05-07,0.6622516556291393
2018-05-08,0.6622516556291393
2018-05-09,4.856512141280352
2018-05-10,9.050772626931568
2018-05-11,9.492273730684326
2018-05-14,5.298013245033113
2018-05-15,4.415011037527594
2018-05-16,6.622516556291391
2018-05-17,8.167770419426049
2018-05-18,7.064017660044151
2018-05-21,9.492273730684326
2018-05-22,4.635761589403974
2018-05-23,5.960264900662252
2018-05-24,6.84326710816777
2018-05-25,5.960264900662252
2018-05-29,3.0905077262693155
2018-05-30,7.9470198675496695
2018-05-31,4.635761589403973
2018-06-01,8.388520971302428
2018-06-04,11.037527593818986
2018-06-05,11.699779249448124
2018-06-06,15.45253863134658
2018-06-07,9.713024282560706
2018-06-08,10.816777041942604
2018-06-11,11.479028697571744
2018-06-12,13.686534216335541
2018-06-13,10.154525386313466
2018-06-14,12.803532008830022
2018-06-15,13.90728476821192
2018-06-18,11.699779249448126
2018-06-19,7.5055187637969105
2018-06-20,8.609271523178808
2018-06-21,3.532008830022074
2018-06-22,4.635761589403973
2018-06-25,0.44150110375275897
2018-06-26,0.22075055187637949
2018-06-27,-5.960264900662251
2018-06-28,-3.311258278145695
2018-06-29,-2.2075055187637966
2018-07-02,1.3245033112582782
2018-07-03,1.5452538631346577
2018-07-05,5.739514348785873
2018-07-06,9.271523178807946
2018-07-09,5.077262693156733
2018-07-10,7.28476821192053
2018-07-11,5.298013245033113
2018-07-12,9.050772626931566
2018-07-13,9.050772626931566
2018-07-16,5.960264900662252
2018-07-17,7.947019867549669
2018-07-18,8.609271523178808
2018-07-19,7.9470198675496695
2018-07-20,6.622516556291391
2018-07-23,5.960264900662251
2018-07-24,4.856512141280353
2018-07-25,11.699779249448124
2018-07-26,10.154525386313466
2018-07-27,5.518763796909491
2018-07-30,2.207505518763797
2018-07-31,6.622516556291391
2018-08-01,3.3112582781456954
2018-08-02,6.622516556291391
2018-08-03,9.271523178807948
2018-08-06,11.037527593818986
2018-08-07,11.258278145695364
2018-08-08,9.933774834437086
2018-08-09,6.622516556291391
2018-08-10,2.207505518763797
2018-08-13,0.8830022075055188
2018-08-14,3.090507726269316
2018-08-15,1.7660044150110377
2018-08-16,6.622516556291391
2018-08-17,12.362030905077262
2018-08-20,13.024282560706402
2018-08-21,12.803532008830022
2018-08-22,8.16777041942605
2018-08-23,7.9470198675496695
2018-08-24,9.933774834437086
2018-08-27,11.258278145695364
2018-08-28,12.803532008830022
2018-08-29,17.218543046357617
2018-08-30,10.375275938189844
2018-08-31,11.920529801324504
2018-09-04,13.68653421633554
2018-09-05,10.375275938189846
2018-09-06,9.492273730684326
2018-09-07,6.62251655629139
2018-09-10,11.037527593818986
2018-09-11,12.362030905077264
2018-09-12,11.037527593818982
2018-09-13,16.114790286975715
2018-09-14,15.673289183222959
2018-09-17,8.830022075055187
2018-09-18,12.803532008830022
2018-09-19,10.154525386313466
2018-09-20,14.34878587196468
2018-09-21,15.01103752759382
2018-09-24,7.064017660044151
2018-09-25,4.635761589403974
2018-09-26,1.7660044150110372
2018-09-27,1.9867549668874176
2018-09-28,2.207505518763797
2018-10-01,2.428256070640176
2018-10-02,0.4415011037527594
2018-10-03,1.3245033112582782
2018-10-04,-1.7660044150110377
2018-10-05,-5.960264900662252
2018-10-08,-6.181015452538632
2018-10-09,-10.816777041942604
2018-10-10,-31.125827814569536
2018-10-11,-45.47461368653421
2018-10-12,-29.13907284768212
2018-10-15,-27.593818984547465
2018-10-16,-7.947019867549669
2018-10-17,-8.830022075055188
2018-10-18,-14.56953642384106
2018-10-19,-17.218543046357617
2018-10-22,-20.750551876379692
2018-10-23,-23.17880794701987
2018-10-24,-40.1766004415011
2018-10-25,-22.516556291390728
2018-10-26,-30.242825607064017
2018-10-29,-28.2560706401766
2018-10-30,-13.68653421633554
2018-10-31,-7.9470198675496695
2018-11-01,-2.2075055187637966
2018-11-02,-2.2075055187637966
2018-11-05,-0.22075055187637993
2018-11-06,1.324503311258278
2018-11-07,3.752759381898455
2018-11-08,3.0905077262693155
2018-11-09,2.4282560706401766
2018-11-12,-0.4415011037527594
2018-11-13,-1.5452538631346573
2018-11-14,-1.5452538631346582
2018-11-15,0.0
2018-11-16,0.8830022075055188
2018-11-19,-1.3245033112582778
2018-11-20,-6.622516556291391
2018-11-21,-3.3112582781456954
2018-11-23,-5.518763796909492
2018-11-26,-2.428256070640177
2018-11-27,-2.4282560706401766
2018-11-28,-0.4415011037527594
2018-11-29,0.0
2018-11-30,1.324503311258278
2018-12-03,3.3112582781456954
2018-12-04,0.0
2018-12-06,0.8830022075055186
2018-12-07,-2.3255813953488365
2018-12-10,-5.07399577167019
2018-12-11,-6.131078224101479
2018-12-12,-5.07399577167019
2018-12-13,-4.651162790697674
2018-12-14,-10.147991543340382
2018-12-17,-15.433403805496829
2018-12-18,-15.856236786469344
2018-12-19,-23.46723044397463
2018-12-20,-35.72938689217759
2018-12-21,-45.66596194503171
2018-12-24,-64.05919661733616
2018-12-26,-7.188160676532769
2018-12-27,-5.2854122621564485
2018-12-28,-5.485232067510549
2018-12-31,-2.320675105485232
2019-01-02,-1.6877637130801686
2019-01-03,-4.008438818565401
2019-01-04,-0.42194092827004215
2019-01-07,0.0
2019-01-08,0.0
2019-01-09,0.0
2019-01-10,-0.42194092827004215
2019-01-11,0.0
2019-01-14,-0.42194092827004226
2019-01-15,0.0
2019-01-16,0.21097046413502096
2019-01-17,1.89873417721519
2019-01-18,5.485232067510549
2019-01-22,1.0548523206751053
2019-01-23,1.89873417721519
2019-01-24,1.4767932489451479
2019-01-25,4.852320675105486
2019-01-28,3.586497890295359
2019-01-29,5.485232067510549
2019-01-30,9.704641350210972
2019-01-31,12.236286919831224
2019-02-01,13.502109704641349
2019-02-04,18.354430379746837
2019-02-05,21.729957805907173
2019-02-06,18.776371308016877
2019-02-07,13.502109704641349
2019-02-08,15.400843881856542
2019-02-11,17.721518987341774
2019-02-12,24.050632911392405
2019-02-13,22.9957805907173
2019-02-14,19.62025316455696
2019-02-15,28.691983122362867
2019-02-19,28.481012658227847
2019-02-20,29.11392405063291
2019-02-21,24.68354430379747
2019-02-22,31.434599156118146
2019-02-25,28.27004219409283
2019-02-26,21.097046413502113
2019-02-27,21.940928270042193
2019-02-28,17.29957805907173
2019-03-01,22.151898734177216
2019-03-04,13.080168776371307
2019-03-05,10.759493670886076
2019-03-06,5.69620253164557
2019-03-07,2.742616033755274
2019-03-08,3.164556962025316
2019-03-11,9.49367088607595
2019-03-12,12.869198312236286
2019-03-13,15.18987341772152
2019-03-14,15.40084388185654
2019-03-15,18.354430379746834
2019-03-18,18.77637130801688
2019-03-19,14.135021097046412
2019-03-20,9.70464135021097
2019-03-21,20.46413502109705
2019-03-22,4.219409282700422
2019-03-25,4.219409282700423
2019-03-26,10.337552742616033
2019-03-27,5.485232067510548
2019-03-28,8.438818565400844
2019-03-29,10.126582278481013
2019-04-01,14.526315789473685
2019-04-02,13.23529411764706
2019-04-03,14.495798319327733
2019-04-04,12.394957983193278
2019-04-05,16.596638655462183
2019-04-08,17.857142857142858
2019-04-09,9.224318658280923
2019-04-10,10.69182389937107
2019-04-11,11.949685534591195
2019-04-12,21.59329140461216
2019-04-15,18.029350104821802
2019-04-16,17.61006289308176
2019-04-17,9.433962264150942
2019-04-18,14.884696016771489
2019-04-22,9.643605870020965
2019-04-23,17.61006289308176
2019-04-24,16.981132075471695
2019-04-25,12.368972746331238
2019-04-26,16.561844863731654
2019-04-29,17.190775681341716
2019-04-30,19.49685534591195
2019-05-01,6.289308176100629
2019-05-02,6.49895178197065
2019-05-03,13.626834381551362
2019-05-06,10.062893081761006
2019-05-07,0.4192872117400426
2019-05-08,-0.41928721174004124
2019-05-09,-1.2578616352201264
2019-05-10,0.0
2019-05-13,-11.740041928721174
2019-05-14,-6.289308176100629
2019-05-15,-3.7735849056603765
2019-05-16,-0.2096436058700215
2019-05-17,-3.354297693920336
2019-05-20,-5.870020964360587
2019-05-21,0.6289308176100628
2019-05-22,-0.8385744234800834
2019-05-23,-5.6603773584905674
2019-05-24,-3.7735849056603774
2019-05-28,-11.320754716981133
2019-05-29,-13.20754716981132
2019-05-30,-12.368972746331236
2019-05-31,-17.364016736401673
2019-06-03,-11.924686192468618
2019-06-04,2.092050209205021
2019-06-05,5.020920502092051
2019-06-06,6.903765690376569
2019-06-07,9.623430962343097
2019-06-10,11.08786610878661
2019-06-11,6.066945606694562
2019-06-12,7.740585774058577
2019-06-13,7.949790794979078
2019-06-14,7.515657620041753
2019-06-17,6.8893528183716075
2019-06-18,8.350730688935283
2019-06-19,11.899791231732776
2019-06-20,15.657620041753653
2019-06-21,10.647181628392484
2019-06-24,7.724425887265135
2019-06-25,6.263048016701461
2019-06-26,1.461377870563674
2019-06-27,2.9227557411273493
2019-06-28,6.680584551148225
2019-07-01,10.647181628392484
2019-07-02,10.833333333333332
2019-07-03,18.958333333333332
2019-07-05,13.333333333333334
2019-07-08,7.083333333333333
2019-07-09,7.291666666666667
2019-07-10,8.75
2019-07-11,10.416666666666668
2019-07-12,14.374999999999998
2019-07-15,13.541666666666666
2019-07-16,9.583333333333332
2019-07-17,5.625
2019-07-18,8.541666666666668
2019-07-19,2.7083333333333335
2019-07-22,3.333333333333333
2019-07-23,5.625
2019-07-24,10.416666666666666
2019-07-25,7.499999999999999
2019-07-26,9.791666666666666
2019-07-29,7.291666666666666
2019-07-30,6.25
2019-07-31,1.0416666666666665
2019-08-01,0.20833333333333304
2019-08-02,-4.166666666666666
2019-08-05,-19.791666666666664
2019-08-06,-8.75
2019-08-07,-9.791666666666666
2019-08-08,0.20833333333333348
2019-08-09,-3.125000000000001
2019-08-12,-6.458333333333332
2019-08-13,0.20833333333333348
2019-08-14,-11.666666666666668
2019-08-15,-11.458333333333334
2019-08-16,-1.6666666666666665
2019-08-19,0.20833333333333348
2019-08-20,-1.2500000000000002
2019-08-21,0.625
2019-08-22,1.8749999999999996
2019-08-23,-4.791666666666667
2019-08-26,-1.041666666666667
2019-08-27,-3.958333333333333
2019-08-28,-1.4583333333333333
2019-08-29,1.2499999999999996
2019-08-30,2.083333333333333
2019-09-03,3.541666666666667
2019-09-04,5.208333333333334
2019-09-05,2.7083333333333335
2019-09-06,3.7499999999999996
2019-09-09,3.125
2019-09-10,4.166666666666666
2019-09-11,9.791666666666668
2019-09-12,7.916666666666666
2019-09-13,7.708333333333333
2019-09-16,6.041666666666667
2019-09-17,4.166666666666666
2019-09-18,3.3333333333333335
2019-09-19,2.5
2019-09-20,1.8749999999999998
2019-09-23,2.5
2019-09-24,2.916666666666667
2019-09-25,4.166666666666666
2019-09-26,4.166666666666667
2019-09-27,0.6249999999999998
2019-09-30,2.5
2019-10-01,0.41666666666666674
2019-10-02,-3.3333333333333335
2019-10-03,-2.291666666666667
2019-10-04,0.6250000000000002
2019-10-07,-0.8333333333333333
2019-10-08,-3.3333333333333326
2019-10-09,-1.0395010395010396
2019-10-10,0.2079002079002079
2019-10-11,0.4158004158004158
2019-10-14,0.6237006237006237
2019-10-15,1.4553014553014554
2019-10-16,1.0395010395010396
2019-10-17,1.6632016632016633
2019-10-18,3.118503118503119
2019-10-21,5.8212058212058215
2019-10-22,6.029106029106029
2019-10-23,8.523908523908524
2019-10-24,7.484407484407485
2019-10-25,7.692307692307693
2019-10-28,8.316008316008315
2019-10-29,9.563409563409563
2019-10-30,8.523908523908524
2019-10-31,5.613305613305614
2019-11-01,11.01871101871102
2019-11-04,14.968814968814971
2019-11-05,14.968814968814968
2019-11-06,13.92931392931393
2019-11-07,14.137214137214139
2019-11-08,17.255717255717258
2019-11-11,12.681912681912683
2019-11-12,11.434511434511435
2019-11-13,9.147609147609149
2019-11-14,10.395010395010395
2019-11-15,14.553014553014554
2019-11-18,14.553014553014554
2019-11-19,15.176715176715177
2019-11-20,11.018711018711018
2019-11-21,7.0686070686070686
2019-11-22,7.484407484407484
2019-11-25,12.058212058212058
2019-11-26,11.226611226611228
2019-11-27,15.384615384615387
2019-11-29,8.523908523908524
2019-12-02,4.365904365904367
2019-12-03,2.702702702702703
2019-12-04,3.3264033264033266
2019-12-05,2.079002079002079
2019-12-06,6.4449064449064455
2019-12-09,3.9501039501039505
2019-12-10,3.3264033264033266
2019-12-11,4.573804573804574
2019-12-12,11.018711018711018
2019-12-13,6.652806652806653
2019-12-16,11.01871101871102
2019-12-17,8.316008316008315
2019-12-18,9.355509355509357
2019-12-19,11.226611226611228
2019-12-20,16.632016632016633
2019-12-23,14.137214137214139
2019-12-24,13.305613305613306
2019-12-26,15.17671517671518
2019-12-27,12.474012474012476
2019-12-30,5.821205821205822
2019-12-31,6.4449064449064455
2020-01-02,12.889812889812891
2020-01-03,6.652806652806653
2020-01-06,7.692307692307693
2020-01-07,6.860706860706861
2020-01-08,9.97920997920998
2020-01-09,13.929313929313931
2020-01-10,11.226611226611226
2020-01-13,17.671517671517673
2020-01-14,14.345114345114347
2020-01-15,20.582120582120584
2020-01-16,27.650727650727653
2020-01-17,29.93762993762994
2020-01-21,25.98752598752599
2020-01-22,24.324324324324326
2020-01-23,24.74012474012474
2020-01-24,15.384615384615387
2020-01-27,0.8316008316008325
2020-01-28,6.860706860706861
2020-01-29,7.276507276507276
2020-01-30,10.187110187110186
2020-01-31,-3.742203742203742
2020-02-03,-0.2079002079002077
2020-02-04,7.068607068607069
2020-02-05,10.602910602910605
2020-02-06,11.01871101871102
2020-02-07,7.6923076923076925
2020-02-10,10.602910602910605
2020-02-11,13.92931392931393
2020-02-12,14.553014553014554
2020-02-13,16.83991683991684
2020-02-14,19.95841995841996
2020-02-18,17.879417879417883
2020-02-19,14.760914760914762
2020-02-20,12.889812889812891
2020-02-21,7.276507276507276
2020-02-24,-1.8711018711018714
2020-02-25,-23.284823284823286
2020-02-26,-29.93762993762994
2020-02-27,-56.75675675675676
2020-02-28,-64.03326403326403
2020-03-02,-14.345114345114347
2020-03-03,-25.363825363825363
2020-03-04,-8.316008316008316
2020-03-05,-19.542619542619544
2020-03-06,-25.155925155925157
2020-03-09,-51.975051975051976
2020-03-10,-22.03742203742204
2020-03-11,-38.04573804573805
2020-03-12,-70.47817047817048
2020-03-13,-23.7006237006237
2020-03-16,-56.75675675675676
2020-03-17,-33.88773388773389
2020-03-18,-44.28274428274428
2020-03-19,-32.224532224532226
2020-03-20,-41.37214137214137
2020-03-23,-49.064449064449065
2020-03-24,-7.0686070686070686
2020-03-25,-1.2474012474012475
2020-03-26,-0.6237006237006237
2020-03-27,-1.4553014553014554
2020-03-30,-1.4553014553014554
2020-03-31,-1.0395010395010396
2020-04-01,-1.8711018711018712
2020-04-02,-2.9106029106029108
2020-04-03,-3.5343035343035343
2020-04-06,-0.4158004158004158
2020-04-07,0.0
2020-04-08,0.2070393374741201
2020-04-09,0.2070393374741201
2020-04-13,0.4140786749482402
2020-04-14,1.0351966873706004
2020-04-15,0.6211180124223602
2020-04-16,1.2422360248447204
2020-04-17,1.2422360248447204
2020-04-20,1.4492753623188406
2020-04-21,0.6211180124223602
2020-04-22,0.8281573498964804
2020-04-23,0.6211180124223602
2020-04-24,1.4492753623188406
2020-04-27,1.6563146997929608
2020-04-28,0.4140786749482402
2020-04-29,1.2422360248447204
2020-04-30,0.6211180124223602
2020-05-01,0.2070393374741201
2020-05-04,0.4140786749482402
2020-05-05,0.6211180124223603
2020-05-06,0.6211180124223603
2020-05-07,1.6563146997929605
2020-05-08,2.484472049689441
2020-05-11,2.898550724637681
2020-05-12,1.2422360248447204
2020-05-13,1.2422360248447204
2020-05-14,1.4492753623188406
2020-05-15,2.691511387163561
2020-05-18,2.691511387163561
2020-05-19,1.4492753623188406
2020-05-20,2.484472049689441
2020-05-21,2.070393374741201
2020-05-22,2.898550724637681
2020-05-26,2.898550724637681
2020-05-27,5.383022774327122
2020-05-28,3.5196687370600417
2020-05-29,7.039337474120083
2020-06-01,6.625258799171843
2020-06-02,10.766045548654244
2020-06-03,17.391304347826086
2020-06-04,14.492753623188406
2020-06-05,34.57556935817806
2020-06-08,43.47826086956522
2020-06-09,13.043478260869565
2020-06-10,6.004140786749482
2020-06-11,0.0
2020-06-12,-0.2070393374741201
2020-06-15,0.2070393374741201
2020-06-16,0.8281573498964804
2020-06-17,1.0351966873706004
2020-06-18,1.0351966873706002
2020-06-19,1.4492753623188406
2020-06-22,2.484472049689441
2020-06-23,2.070393374741201
2020-06-24,0.41407867494824013
2020-06-25,1.6563146997929608
2020-06-26,0.0
2020-06-29,0.6211180124223603
2020-06-30,1.0351966873706002
2020-07-01,1.8633540372670807
2020-07-02,1.8633540372670807
2020-07-06,3.1055900621118013
2020-07-07,2.484472049689441
2020-07-08,5.175983436853002
2020-07-09,5.175983436853002
2020-07-10,4.761904761904762
2020-07-13,1.4492753623188406
2020-07-14,3.3126293995859215
2020-07-15,6.211180124223603
2020-07-16,6.004140786749482
2020-07-17,9.937888198757763
2020-07-20,9.109730848861282
2020-07-21,8.902691511387163
2020-07-22,13.043478260869566
2020-07-23,10.559006211180124
2020-07-24,6.625258799171843
2020-07-27,10.973084886128365
2020-07-28,5.383022774327122
2020-07-29,10.973084886128365
2020-07-30,9.730848861283643
2020-07-31,9.937888198757763
2020-08-03,9.937888198757765
2020-08-04,11.387163561076605
2020-08-05,11.801242236024846
2020-08-06,11.387163561076605
2020-08-07,13.250517598343686
2020-08-10,16.149068322981368
2020-08-11,11.594202898550725
2020-08-12,15.113871635610767
2020-08-13,11.387163561076605
2020-08-14,10.144927536231885
2020-08-17,11.387163561076605
2020-08-18,8.902691511387165
2020-08-19,7.246376811594203
2020-08-20,5.383022774327122
2020-08-21,7.246376811594203
2020-08-24,10.559006211180124
2020-08-25,8.281573498964804
2020-08-26,11.180124223602485
2020-08-27,10.766045548654246
2020-08-28,14.906832298136646
2020-08-31,9.730848861283643
2020-09-01,12.215320910973086
2020-09-02,22.15320910973085
2020-09-03,1.4492753623188406
2020-09-04,0.6211180124223602
