Date,M21_Breadth,M21_MA10
2003-03-11,24.250681198910083,22.12534059945504
2003-03-12,24.250681198910083,22.615803814713896
2003-03-13,24.795640326975477,23.079019073569484
2003-03-14,26.430517711171664,23.56948228882834
2003-03-17,28.337874659400548,24.168937329700274
2003-03-18,29.70027247956403,24.931880108991827
2003-03-19,31.062670299727518,25.858310626702995
2003-03-20,32.15258855585831,26.811989100817435
2003-03-21,34.332425068119896,27.87465940054496
2003-03-24,35.694822888283376,29.100817438692097
2003-03-25,38.69209809264305,30.544959128065397
2003-03-26,41.41689373297003,32.26158038147139
2003-03-27,45.776566757493185,34.35967302452316
2003-03-28,49.863760217983646,36.70299727520436
2003-03-31,51.49863760217984,39.01907356948229
2003-04-01,53.67847411444142,41.416893732970024
2003-04-02,56.94822888283378,44.00544959128065
2003-04-03,60.49046321525886,46.83923705722071
2003-04-04,64.03269754768392,49.80926430517711
2003-04-07,65.66757493188011,52.80653950953679
2003-04-08,67.8474114441417,55.722070844686655
2003-04-09,69.48228882833789,58.52861035422344
2003-04-10,72.75204359673025,61.22615803814715
2003-04-11,74.65940054495913,63.70572207084469
2003-04-14,76.29427792915531,66.18528610354224
2003-04-15,77.65667574931881,68.58310626702998
2003-04-16,78.4741144414169,70.73569482288829
2003-04-17,78.7465940054496,72.56130790190737
2003-04-21,80.38147138964578,74.19618528610354
2003-04-22,79.56403269754769,75.58583106267031
2003-04-23,80.65395095367847,76.86648501362399
2003-04-24,81.74386920980926,78.09264305177112
2003-04-25,82.56130790190736,79.07356948228883
2003-04-28,83.37874659400545,79.94550408719347
2003-04-29,84.46866485013625,80.76294277929155
2003-04-30,86.10354223433242,81.60762942779292
2003-05-01,86.37602179836512,82.39782016348775
2003-05-02,85.83106267029973,83.10626702997276
2003-05-05,86.10354223433242,83.67847411444141
2003-05-06,87.19346049046321,84.44141689373296
2003-05-07,88.8283378746594,85.25885558583107
2003-05-08,89.3732970027248,86.0217983651226
2003-05-09,89.91825613079018,86.7574931880109
2003-05-12,91.55313351498637,87.574931880109
2003-05-13,91.55313351498637,88.28337874659401
2003-05-14,91.55313351498637,88.82833787465941
2003-05-15,91.28065395095368,89.31880108991825
2003-05-16,91.82561307901908,89.91825613079018
2003-05-19,92.09809264305177,90.51771117166211
2003-05-20,91.55313351498637,90.95367847411443
2003-05-21,90.73569482288828,91.14441416893733
2003-05-22,90.73569482288828,91.28065395095368
2003-05-23,90.73569482288828,91.36239782016348
2003-05-27,92.37057220708446,91.4441416893733
2003-05-28,92.91553133514986,91.58038147138964
2003-05-29,92.37057220708446,91.66212534059945
2003-05-30,92.09809264305177,91.74386920980928
2003-06-02,92.09809264305177,91.77111716621252
2003-06-03,91.82561307901908,91.74386920980928
2003-06-04,91.28065395095368,91.71662125340599
2003-06-05,91.28065395095368,91.77111716621253
2003-06-06,91.55313351498637,91.85286103542234
2003-06-09,91.82561307901908,91.96185286103541
2003-06-10,91.82561307901908,91.90735694822888
2003-06-11,90.73569482288828,91.68937329700273
2003-06-12,90.73569482288828,91.5258855585831
2003-06-13,90.46321525885558,91.36239782016348
2003-06-16,90.46321525885558,91.19891008174388
2003-06-17,90.46321525885558,91.06267029972751
2003-06-18,91.00817438692098,91.03542234332426
2003-06-19,91.28065395095368,91.03542234332426
2003-06-20,92.09809264305177,91.0899182561308
2003-06-23,92.09809264305177,91.11716621253404
2003-06-24,91.55313351498637,91.08991825613079
2003-06-25,91.00817438692098,91.11716621253406
2003-06-26,91.55313351498637,91.19891008174388
2003-06-27,90.46321525885558,91.19891008174388
2003-06-30,89.10081743869209,91.06267029972751
2003-07-01,88.28337874659401,90.84468664850137
2003-07-02,87.73841961852861,90.51771117166213
2003-07-03,87.73841961852861,90.16348773841962
2003-07-07,88.0108991825613,89.75476839237056
2003-07-08,87.46594005449592,89.291553133515
2003-07-09,86.92098092643052,88.82833787465941
2003-07-10,86.10354223433242,88.33787465940054
2003-07-11,84.74114441416893,87.6566757493188
2003-07-14,84.46866485013625,87.05722070844686
2003-07-15,82.83378746594006,86.43051771117166
2003-07-16,79.83651226158038,85.5858310626703
2003-07-17,76.83923705722071,84.49591280653951
2003-07-18,76.02179836512262,83.3242506811989
2003-07-21,73.56948228882834,81.88010899182561
2003-07-22,71.38964577656675,80.2724795640327
2003-07-23,70.84468664850137,78.66485013623978
2003-07-24,70.02724795640327,77.05722070844686
2003-07-25,70.02724795640327,75.5858310626703
2003-07-28,69.48228882833789,74.08719346049047
2003-07-29,70.29972752043598,72.83378746594006
2003-07-30,70.29972752043598,71.88010899182561
2003-07-31,69.75476839237056,71.1716621253406
2003-08-01,66.4850136239782,70.21798365122616
2003-08-04,66.21253405994551,69.48228882833789
2003-08-05,64.85013623978202,68.82833787465941
2003-08-06,62.39782016348774,67.98365122615805
2003-08-07,60.49046321525886,67.0299727520436
2003-08-08,58.58310626702997,65.88555858310627
2003-08-11,56.675749318801095,64.6049046321526
2003-08-12,56.13079019073569,63.188010899182565
2003-08-13,55.5858310626703,61.71662125340599
2003-08-14,56.403269754768395,60.381471389645775
2003-08-15,56.675749318801095,59.400544959128055
2003-08-18,56.94822888283378,58.474114441416894
2003-08-19,56.675749318801095,57.6566757493188
2003-08-20,57.765667574931875,57.19346049046321
2003-08-21,58.58310626702997,57.002724795640326
2003-08-22,60.49046321525886,57.19346049046321
2003-08-25,60.49046321525886,57.57493188010899
2003-08-26,61.03542234332425,58.06539509536784
2003-08-27,61.58038147138964,58.66485013623977
2003-08-28,62.67029972752044,59.291553133514995
2003-08-29,64.30517711171662,60.054495912806544
2003-09-02,65.12261580381471,60.87193460490463
2003-09-03,66.21253405994551,61.82561307901907
2003-09-04,67.8474114441417,62.833787465940055
2003-09-05,70.29972752043598,64.00544959128067
2003-09-08,71.66212534059946,65.12261580381472
2003-09-09,74.11444141689373,66.48501362397819
2003-09-10,74.38692098092643,67.82016348773843
2003-09-11,74.45652173913044,69.1077775145125
2003-09-12,74.72826086956522,70.31357362871697
2003-09-15,77.17391304347827,71.60044722189315
2003-09-16,77.98913043478261,72.88709868498992
2003-09-17,80.16304347826086,74.28214962682146
2003-09-18,80.70652173913044,75.56806065632034
2003-09-19,81.25,76.66308790427675
2003-09-22,81.52173913043478,77.64904928326027
2003-09-23,82.6086956521739,78.4984747067883
2003-09-24,82.6086956521739,79.32065217391305
2003-09-25,83.15217391304348,80.19021739130434
2003-09-26,83.15217391304348,81.03260869565216
2003-09-29,82.6086956521739,81.57608695652173
2003-09-30,81.52173913043478,81.92934782608695
2003-10-01,79.61956521739131,81.875
2003-10-02,77.71739130434783,81.57608695652173
2003-10-03,75.54347826086956,81.0054347826087
2003-10-06,75.0,80.35326086956522
2003-10-07,74.72826086956522,79.56521739130434
2003-10-08,73.6413043478261,78.66847826086956
2003-10-09,74.18478260869566,77.77173913043478
2003-10-10,73.91304347826086,76.84782608695653
2003-10-13,73.91304347826086,75.97826086956522
2003-10-14,73.6413043478261,75.19021739130434
2003-10-15,73.36956521739131,74.56521739130434
2003-10-16,72.01086956521739,73.9945652173913
2003-10-17,70.92391304347827,73.53260869565217
2003-10-20,69.83695652173914,73.0163043478261
2003-10-21,70.1086956521739,72.55434782608697
2003-10-22,69.29347826086956,72.1195652173913
2003-10-23,70.92391304347827,71.79347826086958
2003-10-24,70.65217391304348,71.46739130434783
2003-10-27,72.01086956521739,71.27717391304347
2003-10-28,74.18478260869566,71.33152173913044
2003-10-29,76.08695652173914,71.60326086956522
2003-10-30,77.17391304347827,72.11956521739131
2003-10-31,79.07608695652173,72.93478260869566
2003-11-03,77.44565217391305,73.69565217391303
2003-11-04,76.3586956521739,74.32065217391305
2003-11-05,77.17391304347827,75.10869565217392
2003-11-06,76.90217391304348,75.70652173913045
2003-11-07,76.3586956521739,76.27717391304348
2003-11-10,76.3586956521739,76.71195652173914
2003-11-11,74.45652173913044,76.7391304347826
2003-11-12,74.18478260869566,76.54891304347827
2003-11-13,74.72826086956522,76.30434782608695
2003-11-14,74.45652173913044,75.84239130434783
2003-11-17,74.45652173913044,75.54347826086958
2003-11-18,73.36956521739131,75.2445652173913
2003-11-19,72.55434782608695,74.78260869565217
2003-11-20,73.09782608695652,74.40217391304347
2003-11-21,72.82608695652173,74.04891304347827
2003-11-24,74.72826086956522,73.88586956521739
2003-11-25,73.6413043478261,73.80434782608697
2003-11-26,74.18478260869566,73.80434782608695
2003-11-28,74.18478260869566,73.75
2003-12-01,73.91304347826086,73.69565217391305
2003-12-02,73.91304347826086,73.64130434782608
2003-12-03,72.28260869565217,73.53260869565217
2003-12-04,72.55434782608695,73.53260869565216
2003-12-05,73.09782608695652,73.53260869565217
2003-12-08,73.36956521739131,73.58695652173913
2003-12-09,71.73913043478261,73.28804347826087
2003-12-10,71.46739130434783,73.07065217391305
2003-12-11,71.46739130434783,72.79891304347827
2003-12-12,72.55434782608695,72.63586956521739
2003-12-15,73.98373983739837,72.64293920113114
2003-12-16,73.71273712737127,72.62290856604218
2003-12-17,75.06775067750678,72.90142276422765
2003-12-18,76.15176151761518,73.26116413338048
2003-12-19,76.96476964769647,73.64785848945446
2003-12-22,77.23577235772358,74.03447920348768
2003-12-23,78.59078590785907,74.71964475079533
2003-12-24,79.67479674796748,75.54038529515731
2003-12-26,77.77777777777779,76.1714239425003
2003-12-29,77.77777777777779,76.69376693766938
2003-12-30,78.31978319783198,77.12737127371273
2003-12-31,79.13279132791328,77.66937669376694
2004-01-02,77.77777777777779,77.94037940379404
2004-01-05,77.50677506775068,78.07588075880759
2004-01-06,76.96476964769647,78.07588075880759
2004-01-07,77.77777777777779,78.13008130081302
2004-01-08,78.31978319783198,78.10298102981031
2004-01-09,79.40379403794037,78.07588075880759
2004-01-12,81.30081300813008,78.42818428184282
2004-01-13,81.30081300813008,78.78048780487805
2004-01-14,81.57181571815718,79.10569105691057
2004-01-15,81.57181571815718,79.34959349593495
2004-01-16,82.11382113821138,79.78319783197831
2004-01-20,84.28184281842819,80.46070460704607
2004-01-21,85.63685636856368,81.32791327913279
2004-01-22,85.09485094850947,82.05962059620596
2004-01-23,85.90785907859079,82.81842818428184
2004-01-26,85.90785907859079,83.46883468834687
2004-01-27,86.1788617886179,83.95663956639567
2004-01-28,85.09485094850947,84.3360433604336
2004-01-29,84.28184281842819,84.60704607046071
2004-01-30,84.28184281842819,84.8780487804878
2004-02-02,84.01084010840108,85.06775067750678
2004-02-03,82.38482384823848,84.8780487804878
2004-02-04,79.94579945799458,84.3089430894309
2004-02-05,79.13279132791328,83.71273712737128
2004-02-06,80.48780487804879,83.17073170731707
2004-02-09,79.94579945799458,82.57452574525746
2004-02-10,79.13279132791328,81.869918699187
2004-02-11,78.59078590785907,81.21951219512195
2004-02-12,79.72972972972973,80.7643008862521
2004-02-13,78.91891891891892,80.22800849630119
2004-02-17,78.10810810810811,79.63773529627188
2004-02-18,77.83783783783784,79.18303669523182
2004-02-19,77.02702702702703,78.89115945213506
2004-02-20,75.13513513513513,78.49139383285726
2004-02-23,73.24324324324324,77.76693766937669
2004-02-24,72.16216216216216,76.98857393979344
2004-02-25,69.45945945945947,76.02124075294806
2004-02-26,68.91891891891892,75.05405405405405
2004-02-27,68.91891891891892,73.97297297297298
2004-03-01,70.0,73.08108108108108
2004-03-02,69.72972972972973,72.24324324324324
2004-03-03,68.64864864864865,71.32432432432432
2004-03-04,68.10810810810811,70.43243243243244
2004-03-05,70.8108108108108,70.0
2004-03-08,70.54054054054055,69.72972972972973
2004-03-09,70.27027027027027,69.54054054054055
2004-03-10,70.54054054054055,69.64864864864866
2004-03-11,67.56756756756756,69.51351351351352
2004-03-12,66.48648648648648,69.27027027027027
2004-03-15,64.5945945945946,68.72972972972973
2004-03-16,63.78378378378379,68.13513513513513
2004-03-17,62.43243243243243,67.51351351351352
2004-03-18,61.08108108108108,66.8108108108108
2004-03-19,59.189189189189186,65.64864864864865
2004-03-22,58.37837837837838,64.43243243243242
2004-03-23,57.2972972972973,63.13513513513512
2004-03-24,56.486486486486484,61.729729729729726
2004-03-25,55.13513513513514,60.48648648648649
2004-03-26,54.59459459459459,59.29729729729729
2004-03-29,53.783783783783775,58.21621621621621
2004-03-30,52.16216216216216,57.05405405405405
2004-03-31,51.08108108108108,55.91891891891892
2004-04-01,50.0,54.810810810810814
2004-04-02,48.91891891891892,53.78378378378378
2004-04-05,48.64864864864865,52.810810810810814
2004-04-06,47.56756756756757,51.83783783783783
2004-04-07,48.37837837837838,51.02702702702703
2004-04-08,49.18918918918919,50.432432432432435
2004-04-12,52.43243243243243,50.21621621621622
2004-04-13,52.972972972972975,50.13513513513514
2004-04-14,53.51351351351351,50.270270270270274
2004-04-15,54.054054054054056,50.567567567567565
2004-04-16,54.44743935309974,51.012311502877544
2004-04-19,53.36927223719676,51.45734683470532
2004-04-20,52.56064690026954,51.84854665986742
2004-04-21,54.71698113207547,52.5634880163182
2004-04-22,57.68194070080862,53.49384424856123
2004-04-23,59.83827493261455,54.55875282290376
2004-04-26,61.725067385444746,55.488016318205
2004-04-27,63.881401617250674,56.57885918263277
2004-04-28,64.6900269541779,57.69651052669919
2004-04-29,65.22911051212938,58.814016172506726
2004-04-30,65.22911051212938,59.892183288409704
2004-05-03,64.6900269541779,61.02425876010782
2004-05-04,61.45552560646901,61.91374663072777
2004-05-05,59.02964959568733,62.34501347708895
2004-05-06,57.68194070080862,62.34501347708895
2004-05-07,55.525606469002696,61.91374663072777
2004-05-10,53.36927223719676,61.078167115902964
2004-05-11,51.482479784366575,59.83827493261456
2004-05-12,50.673854447439346,58.4366576819407
2004-05-13,48.78706199460917,56.79245283018868
2004-05-14,46.900269541778975,54.95956873315364
2004-05-17,45.28301886792453,53.01886792452831
2004-05-18,43.126684636118604,51.18598382749327
2004-05-19,42.318059299191376,49.514824797843666
2004-05-20,39.892183288409704,47.735849056603776
2004-05-21,37.735849056603776,45.956873315363886
2004-05-24,36.118598382749326,44.23180592991913
2004-05-25,35.57951482479784,42.64150943396227
2004-05-26,34.23180592991914,40.99730458221025
2004-05-27,34.50134770889488,39.56873315363881
2004-05-28,34.50134770889488,38.328840970350406
2004-06-01,34.23180592991914,37.22371967654986
2004-06-02,33.42318059299191,36.253369272237194
2004-06-03,32.34501347708895,35.25606469002695
2004-06-04,31.805929919137466,34.44743935309973
2004-06-07,31.536388140161726,33.82749326145553
2004-06-08,32.34501347708895,33.450134770889484
2004-06-09,36.118598382749326,33.504043126684635
2004-06-10,38.274932614555254,33.908355795148246
2004-06-14,41.77897574123989,34.63611859838275
2004-06-15,44.20485175202156,35.60646900269542
2004-06-16,47.16981132075472,36.900269541778975
2004-06-17,53.09973045822103,38.867924528301884
2004-06-18,56.8733153638814,41.320754716981135
2004-06-21,62.264150943396224,44.36657681940701
2004-06-22,65.49865229110512,47.76280323450135
2004-06-23,69.54177897574124,51.48247978436657
2004-06-24,73.31536388140162,55.202156334231816
2004-06-25,74.39353099730458,58.81401617250674
2004-06-28,77.088948787062,62.34501347708895
2004-06-29,78.4366576819407,65.76819407008085
2004-06-30,79.24528301886792,68.97574123989219
2004-07-01,80.3234501347709,71.69811320754717
2004-07-02,80.05390835579514,74.01617250673854
2004-07-06,81.13207547169812,75.90296495956873
2004-07-07,81.6711590296496,77.52021563342319
2004-07-08,80.3234501347709,78.59838274932615
2004-07-09,79.51482479784366,79.21832884097034
2004-07-12,77.89757412398922,79.56873315363882
2004-07-13,75.74123989218329,79.43396226415095
2004-07-14,74.66307277628033,79.0566037735849
2004-07-15,73.58490566037736,78.49056603773586
2004-07-16,72.77628032345014,77.73584905660377
2004-07-19,71.69811320754717,76.90026954177898
2004-07-20,70.35040431266847,75.82210242587601
2004-07-21,68.46361185983828,74.50134770889488
2004-07-22,67.38544474393531,73.20754716981132
2004-07-23,64.42048517520216,71.69811320754718
2004-07-26,61.45552560646901,70.05390835579516
2004-07-27,58.760107816711596,68.35579514824798
2004-07-28,56.8733153638814,66.57681940700809
2004-07-29,54.17789757412399,64.63611859838275
2004-07-30,50.673854447439346,62.425876010781664
2004-08-02,48.517520215633425,60.107816711590296
2004-08-03,46.36118598382749,57.708894878706204
2004-08-04,44.74393530997305,55.33692722371967
2004-08-05,41.509433962264154,52.74932614555256
2004-08-06,39.892183288409704,50.296495956873315
2004-08-09,38.81401617250674,48.03234501347709
2004-08-10,37.46630727762803,45.902964959568735
2004-08-11,35.84905660377358,43.80053908355795
2004-08-12,33.692722371967655,41.75202156334232
2004-08-13,33.692722371967655,40.053908355795144
2004-08-16,32.075471698113205,38.40970350404312
2004-08-17,30.997304582210244,36.8733153638814
2004-08-18,30.45822102425876,35.44474393530997
2004-08-19,29.110512129380055,34.20485175202156
2004-08-20,30.107526881720432,33.22638611135264
2004-08-23,31.451612903225808,32.49014578442454
2004-08-24,32.795698924731184,32.023084949134855
2004-08-25,34.13978494623656,31.852157783381152
2004-08-26,35.483870967741936,32.031272642958584
2004-08-27,37.096774193548384,32.371677825116656
2004-08-30,38.44086021505376,33.00821667681071
2004-08-31,39.516129032258064,33.860099121815495
2004-09-01,40.21447721179624,34.83572474056925
2004-09-02,41.01876675603217,36.02655020323446
2004-09-03,42.62734584450402,37.278532099512816
2004-09-07,45.30831099195711,38.66420190838595
2004-09-08,49.597855227882036,40.34441753870102
2004-09-09,52.81501340482574,42.211940384559945
2004-09-10,57.37265415549599,44.400818703335354
2004-09-13,60.85790884718498,46.77693216869901
2004-09-14,64.343163538874,49.36716250108104
2004-09-15,68.09651474530831,52.225201072386064
2004-09-16,71.31367292225201,55.33512064343163
2004-09-17,74.53083109919572,58.68632707774799
2004-09-20,76.67560321715817,62.0911528150134
2004-09-21,79.67914438502673,65.52823615432037
2004-09-22,81.28342245989305,68.69679287752146
2004-09-23,83.15508021390374,71.73079955842927
2004-09-24,83.15508021390374,74.30904216427004
2004-09-27,82.88770053475936,76.51202133302748
2004-09-28,82.35294117647058,78.31299909678714
2004-09-29,83.68983957219251,79.87233157947557
2004-09-30,84.49197860962568,81.19016214821292
2004-10-01,85.56149732620321,82.29322877091367
2004-10-04,86.63101604278076,83.28877005347593
2004-10-05,86.09625668449198,83.93048128342245
2004-10-06,86.36363636363636,84.43850267379679
2004-10-07,84.75935828877004,84.59893048128342
2004-10-08,83.68983957219251,84.6524064171123
2004-10-11,83.42245989304813,84.70588235294117
2004-10-12,81.81818181818183,84.6524064171123
2004-10-13,80.4812834224599,84.33155080213903
2004-10-14,80.21390374331551,83.90374331550802
2004-10-15,78.07486631016043,83.15508021390374
2004-10-18,77.00534759358288,82.19251336898397
2004-10-19,75.1336898395722,81.09625668449198
2004-10-20,73.79679144385027,79.83957219251337
2004-10-21,71.3903743315508,78.50267379679144
2004-10-22,70.32085561497327,77.16577540106951
2004-10-25,68.8,75.7035294117647
2004-10-26,67.73333333333333,74.29504456327986
2004-10-27,68.0,73.04691622103387
2004-10-28,67.63925729442971,71.7894515761453
2004-10-29,67.63925729442971,70.74589067457222
2004-11-01,67.37400530503979,69.78275644571791
2004-11-02,66.3129973474801,68.9006871965087
2004-11-03,66.57824933687002,68.17883298581067
2004-11-04,64.45623342175067,67.48541889483066
2004-11-05,66.3129973474801,67.08463306808135
2004-11-08,67.37400530503979,66.94203359858533
2004-11-09,67.10875331564988,66.87957559681698
2004-11-10,67.90450928381962,66.87002652519894
2004-11-11,70.82228116710876,67.18832891246684
2004-11-12,72.67904509283821,67.6923076923077
2004-11-15,75.06631299734748,68.46153846153847
2004-11-16,77.18832891246684,69.54907161803715
2004-11-17,79.84084880636605,70.87533156498674
2004-11-18,80.90185676392572,72.51989389920425
2004-11-19,81.43236074270557,74.03183023872678
2004-11-22,83.55437665782493,75.64986737400531
2004-11-23,84.61538461538461,77.40053050397879
2004-11-24,86.47214854111405,79.25729442970822
2004-11-26,87.0026525198939,80.87533156498674
2004-11-29,87.79840848806366,82.38726790450929
2004-11-30,88.59416445623343,83.74005305039788
2004-12-01,88.85941644562334,84.90716180371354
2004-12-02,89.38992042440319,85.86206896551724
2004-12-03,89.38992042440319,86.71087533156499
2004-12-06,89.92042440318302,87.55968169761273
2004-12-07,89.92042440318302,88.19628647214854
2004-12-08,90.18567639257294,88.75331564986737
2004-12-09,89.92042440318302,89.09814323607426
2004-12-10,90.45092838196287,89.44297082228117
2004-12-13,90.45092838196287,89.70822281167109
2004-12-14,90.18567639257294,89.86737400530504
2004-12-15,90.45092838196287,90.026525198939
2004-12-16,89.38992042440319,90.02652519893898
2004-12-17,90.18567639257294,90.10610079575596
2004-12-20,90.45092838196287,90.15915119363396
2004-12-21,90.45092838196287,90.21220159151194
2004-12-22,90.98143236074272,90.29177718832891
2004-12-23,90.45092838196287,90.34482758620689
2004-12-27,90.18567639257294,90.3183023872679
2004-12-28,89.65517241379311,90.23872679045094
2004-12-29,88.85941644562334,90.10610079575596
2004-12-30,88.85941644562334,89.94694960212202
2004-12-31,88.59416445623343,89.86737400530504
2005-01-03,88.3289124668435,89.6816976127321
2005-01-04,86.73740053050398,89.3103448275862
2005-01-05,83.28912466843501,88.59416445623341
2005-01-06,82.22811671087533,87.71883289124669
2005-01-07,80.63660477453581,86.73740053050398
2005-01-10,79.8941798941799,85.70825088066468
2005-01-11,78.57142857142857,84.59987649642822
2005-01-12,74.60317460317461,83.17425231218334
2005-01-13,71.95767195767195,81.48407786338821
2005-01-14,69.57671957671958,79.58233337543683
2005-01-18,67.46031746031747,77.49547387478422
2005-01-19,67.46031746031747,75.56776556776558
2005-01-20,65.07936507936508,73.74678960885858
2005-01-21,61.904761904761905,71.71445412824724
2005-01-24,57.67195767195767,69.41798941798943
2005-01-25,54.4973544973545,66.87830687830687
2005-01-26,51.32275132275132,64.15343915343917
2005-01-27,48.148148148148145,61.507936507936506
2005-01-28,45.767195767195766,58.88888888888889
2005-01-31,44.70899470899471,56.40211640211639
2005-02-01,44.327176781002635,54.088802334184926
2005-02-02,41.68865435356201,51.51163602350938
2005-02-03,43.007915567282325,49.304491072301104
2005-02-04,44.327176781002635,47.54673255992517
2005-02-07,45.382585751978894,46.317795367927296
2005-02-08,45.91029023746702,45.45908894193854
2005-02-09,45.382585751978894,44.86507238486131
2005-02-10,45.382585751978894,44.58851614524438
2005-02-11,46.437994722955146,44.65559604082032
2005-02-14,48.02110817941953,44.9868073878628
2005-02-15,49.07651715039577,45.46174142480211
2005-02-16,49.86807387862797,46.27968337730871
2005-02-17,50.131926121372025,46.992084432717675
2005-02-18,51.45118733509235,47.70448548812665
2005-02-22,52.5065963060686,48.416886543535625
2005-02-23,53.825857519788926,49.20844327176781
2005-02-24,54.61741424802111,50.13192612137203
2005-02-25,56.57894736842105,51.251562283016256
2005-02-28,57.10526315789474,52.31828912651021
2005-03-01,59.210526315789465,53.437230940147195
2005-03-02,59.73684210526316,54.50326343563394
2005-03-03,60.0,55.51645604777114
2005-03-04,61.578947368421055,56.66115817247604
2005-03-07,62.89473684210526,57.80551312317734
2005-03-08,64.21052631578948,58.975906124149425
2005-03-09,65.0,60.09332037217054
2005-03-10,66.3157894736842,61.26315789473684
2005-03-11,67.10526315789474,62.315789473684205
2005-03-14,68.6842105263158,63.473684210526315
2005-03-15,69.47368421052632,64.5
2005-03-16,68.42105263157895,65.36842105263159
2005-03-17,67.36842105263158,66.10526315789474
2005-03-18,66.3157894736842,66.57894736842105
2005-03-21,65.0,66.78947368421052
2005-03-22,64.47368421052632,66.8157894736842
2005-03-23,64.21052631578948,66.73684210526315
2005-03-24,62.63157894736842,66.36842105263159
2005-03-28,62.10526315789474,65.86842105263158
2005-03-29,59.210526315789465,64.92105263157895
2005-03-30,58.684210526315795,63.8421052631579
2005-03-31,56.57894736842105,62.6578947368421
2005-04-01,54.736842105263165,61.39473684210526
2005-04-04,52.368421052631575,60.0
2005-04-05,50.0,58.5
2005-04-06,48.68421052631579,56.921052631578945
2005-04-07,46.31578947368421,55.13157894736842
2005-04-08,44.473684210526315,53.315789473684205
2005-04-11,41.578947368421055,51.26315789473684
2005-04-12,38.421052631578945,49.184210526315795
2005-04-13,36.31578947368421,46.94736842105264
2005-04-14,33.94736842105263,44.684210526315795
2005-04-15,32.10526315789474,42.421052631578945
2005-04-18,30.263157894736842,40.21052631578948
2005-04-19,29.47368421052631,38.15789473684211
2005-04-20,28.421052631578945,36.13157894736842
2005-04-21,28.947368421052634,34.39473684210527
2005-04-22,30.0,32.94736842105263
2005-04-25,28.947368421052634,31.68421052631579
2005-04-26,28.421052631578945,30.684210526315788
2005-04-27,28.947368421052634,29.94736842105263
2005-04-28,27.89473684210526,29.342105263157897
2005-04-29,27.368421052631582,28.86842105263158
2005-05-02,28.68421052631579,28.710526315789473
2005-05-03,30.0,28.76315789473684
2005-05-04,31.57894736842105,29.07894736842106
2005-05-05,31.842105263157894,29.36842105263158
2005-05-06,31.31578947368421,29.5
2005-05-09,33.1578947368421,29.92105263157894
2005-05-10,33.1578947368421,30.394736842105267
2005-05-11,34.73684210526316,30.97368421052631
2005-05-12,35.0,31.684210526315788
2005-05-13,36.84210526315789,32.631578947368425
2005-05-16,38.421052631578945,33.60526315789474
2005-05-17,41.31578947368421,34.73684210526316
2005-05-18,44.73684210526316,36.05263157894736
2005-05-19,47.368421052631575,37.60526315789473
2005-05-20,50.26315789473684,39.5
2005-05-23,52.89473684210526,41.473684210526315
2005-05-24,54.21052631578947,43.578947368421055
2005-05-25,57.36842105263158,45.8421052631579
2005-05-26,59.73684210526316,48.31578947368421
2005-05-27,62.10526315789474,50.8421052631579
2005-05-31,64.47368421052632,53.44736842105262
2005-06-01,65.52631578947368,55.86842105263158
2005-06-02,66.57894736842105,58.05263157894736
2005-06-03,68.6842105263158,60.184210526315795
2005-06-06,69.73684210526315,62.131578947368425
2005-06-07,71.84210526315789,64.02631578947368
2005-06-08,72.89473684210527,65.89473684210526
2005-06-09,73.42105263157895,67.5
