tdoy,avg_ret,cum_pct_Y4
1,0.03489360095164362,3.489360095164362
2,-0.002803194584016455,3.1992592814422682
3,0.0036532595587713823,3.576272961870308
4,0.005114706762681165,4.10603522564168
5,-0.01657415165479681,2.380566009632279
6,-0.05839831059129302,-3.598286082710611
7,-0.05613648871766652,-9.009939808392243
8,-0.1265031265031265,-20.520466903338285
9,-0.06873506909794674,-25.98349810260987
10,-0.04367896485399547,-29.216462287601665
11,-0.008196721311475419,-29.796655219670498
12,0.054361370716510926,-25.980305168527973
13,0.06871846973094176,-20.893785009757913
14,0.09196831537257066,-13.618519681604946
15,-0.0012372409526755224,-13.725394386607604
16,0.0075992555831265185,-13.069771608217984
17,0.009179334402770356,-12.27180997210061
18,0.03298315113830108,-9.378257821320801
19,0.0442268816698792,-5.370340753266056
20,0.08656088082901547,2.8208859036808143
21,-0.02622538212815989,0.12436888010085578
22,-0.011013215859030867,-0.9783224071249208
23,-0.018787515006002398,-2.8386936608205904
24,-0.04077815188926304,-6.800752168478863
25,-0.014332505082448654,-8.136530861704527
26,0.022239014182748207,-6.0935778686615265
27,-0.017125879106204944,-7.701807901379087
28,0.01832460732984298,-6.010479773917432
29,-0.0012348151114671135,-6.126539453812152
30,-0.013452914798206261,-7.389411120352795
31,0.057397345071875605,-2.07380919311807
32,0.0310185185185185,0.9637161698731855
33,-0.023255813953488358,-1.3842772294261896
34,0.0035060975609756406,-1.0385208843464389
35,-0.005763834211535701,-1.6089184432974135
36,-0.031684098708939346,-4.7263511834192755
37,-0.025700934579439283,-7.174972998798679
38,-0.05223880597014924,-12.024041573488308
39,-0.13240740740740736,-23.67271014292457
40,-0.16425299506694857,-36.20969610729233
41,-0.15575596240560657,-46.14541628224713
42,-0.17441297506656978,-55.53835444943205
43,-0.1543715846994536,-62.40196913141863
44,-0.11563636363636365,-66.74966870094914
45,-0.13902669501535553,-71.37235236962181
46,-0.04561923583662714,-72.67832377831989
47,-0.0534226729445853,-74.13792075140857
48,-0.09190283400809718,-76.51471912769611
49,0.007968127490039834,-76.32758541556622
50,0.009803921568627416,-76.0955029196404
51,-0.0625,-77.58953398716287
52,0.05604395604395601,-76.33356281501484
53,0.001984126984126977,-76.28660559837796
54,-0.0039525691699604515,-76.38033443000494
55,-0.11703187250996017,-79.1445881197205
56,-0.17058823529411765,-82.70227602870935
57,-0.26383399209486164,-87.26600359820995
58,0.008130081300813052,-87.16247517217913
59,0.22799999999999998,-84.23551951143597
60,0.17294281729428174,-81.50916584256298
61,-0.11260330578512401,-83.59129489541488
62,0.008064516129032251,-83.45896662844241
63,-0.1567460317460318,-86.05170797041275
64,0.009727626459143934,-85.91602419580587
65,0.48091603053435117,-79.14281445791099
66,0.08531746031746029,-77.36333235808989
67,-0.015086206896551713,-77.70483380958424
68,0.10666666666666669,-75.32668274927322
69,0.13157894736842102,-72.08019363733548
70,0.080188679245283,-69.84134124032937
71,0.017098445595854883,-69.32567505428318
72,-0.0701345755693582,-71.47700581522761
73,0.041846153846153866,-70.28342821241867
74,-0.04063068526379621,-71.49083288783889
75,-0.011111111111111127,-71.80760141130736
76,-0.02083333333333337,-72.39494304857179
77,-0.019704433497536977,-72.93888505746693
78,0.07118055555555558,-71.01265986190467
79,0.16994492525570415,-66.08640850877438
80,0.024151811385853872,-65.26733384366142
81,0.22313596491228072,-57.51722686689067
82,0.18516463189049204,-49.6509198180112
83,0.11340618336886987,-43.941022798438645
84,0.05912930474333977,-40.62629445188758
85,0.022127329192546563,-39.312512923843165
86,0.0688399028582104,-35.134792208811625
87,-0.0016388069485414047,-35.241093762058405
88,0.01892561983471075,-34.01549132168744
89,0.00390625,-33.75773933466279
90,-0.026736275905711093,-35.52881069242927
91,0.023076923076923106,-34.041014016100725
92,-0.02525575447570333,-35.70685797157643
93,-0.0015166835187057637,-35.80437032045675
94,0.0835027100271003,-30.443861270318727
95,0.05144300144300151,-26.865684725278115
96,0.06422138102075448,-22.16889799832823
97,0.03216879972327913,-19.66516486579434
98,0.0390625,-16.527085368364425
99,0.05132850241545894,-12.242545668069127
100,-0.014354721108275625,-13.502279450176225
101,0.03682334177690211,-10.317144323447092
102,0.05694930069930071,-5.2097684079510875
103,0.007490783590869909,-4.499715296566609
104,-0.07167832167832167,-11.34501542391061
105,0.029185520361990958,-8.757573566373168
106,-0.00831394847936584,-9.516158398874664
107,-0.0591228070175438,-14.865817104063995
