Date,MACD_NY_Breadth
2019-11-11,67.08074534161491
2019-11-12,67.49482401656314
2019-11-13,68.53002070393374
2019-11-14,69.15113871635612
2019-11-15,69.35817805383023
2019-11-18,70.60041407867494
2019-11-19,71.42857142857143
2019-11-20,71.42857142857143
2019-11-21,71.2215320910973
2019-11-22,70.60041407867494
2019-11-25,71.84265010351967
2019-11-26,72.67080745341616
2019-11-27,73.49896480331263
2019-11-29,73.91304347826086
2019-12-02,73.29192546583852
2019-12-03,71.2215320910973
2019-12-04,70.39337474120083
2019-12-05,68.94409937888199
2019-12-06,70.1863354037267
2019-12-09,70.39337474120083
2019-12-10,69.97929606625259
2019-12-11,69.35817805383023
2019-12-12,69.97929606625259
2019-12-13,71.84265010351967
2019-12-16,73.08488612836439
2019-12-17,73.29192546583852
2019-12-18,74.53416149068323
2019-12-19,76.19047619047619
2019-12-20,78.05383022774328
2019-12-23,80.12422360248446
2019-12-24,79.91718426501035
2019-12-26,80.53830227743272
2019-12-27,80.74534161490683
2019-12-30,80.95238095238095
2019-12-31,80.74534161490683
2020-01-02,81.57349896480332
2020-01-03,80.95238095238095
2020-01-06,81.36645962732919
2020-01-07,79.71014492753623
2020-01-08,78.05383022774328
2020-01-09,78.67494824016563
2020-01-10,77.4327122153209
2020-01-13,78.88198757763976
2020-01-14,78.67494824016563
2020-01-15,79.08902691511386
2020-01-16,80.74534161490683
2020-01-17,82.40165631469979
2020-01-21,82.81573498964804
2020-01-22,82.81573498964804
2020-01-23,81.78053830227742
2020-01-24,77.84679089026915
2020-01-27,72.87784679089026
2020-01-28,70.80745341614907
2020-01-29,68.11594202898551
2020-01-30,65.42443064182196
2020-01-31,60.041407867494826
2020-02-03,56.10766045548654
2020-02-04,57.971014492753625
2020-02-05,60.86956521739131
2020-02-06,63.35403726708074
2020-02-07,62.31884057971014
2020-02-10,63.76811594202898
2020-02-11,65.21739130434783
2020-02-12,67.70186335403726
2020-02-13,68.94409937888199
2020-02-14,70.1863354037267
2020-02-18,70.60041407867494
2020-02-19,69.97929606625259
2020-02-20,70.60041407867494
2020-02-21,68.32298136645963
2020-02-24,62.31884057971014
2020-02-25,50.931677018633536
2020-02-26,41.821946169772254
2020-02-27,29.606625258799173
2020-02-28,17.391304347826086
2020-03-02,14.078674948240167
2020-03-03,11.180124223602485
2020-03-04,14.078674948240167
2020-03-05,15.113871635610765
2020-03-06,14.699792960662524
2020-03-09,9.937888198757763
2020-03-10,9.316770186335404
2020-03-11,6.625258799171843
2020-03-12,3.1055900621118013
2020-03-13,3.3126293995859215
2020-03-16,2.484472049689441
2020-03-17,2.691511387163561
2020-03-18,2.691511387163561
2020-03-19,2.691511387163561
2020-03-20,2.898550724637681
2020-03-23,1.8633540372670807
2020-03-24,2.070393374741201
2020-03-25,1.6563146997929608
2020-03-26,1.8633540372670807
2020-03-27,1.8633540372670807
2020-03-30,2.484472049689441
2020-03-31,2.898550724637681
2020-04-01,3.7267080745341614
2020-04-02,5.175983436853002
2020-04-03,5.590062111801243
2020-04-06,7.6604554865424435
2020-04-07,9.109730848861282
2020-04-08,14.492753623188406
2020-04-09,19.875776397515526
2020-04-13,24.43064182194617
2020-04-14,32.91925465838509
2020-04-15,37.060041407867494
2020-04-16,41.40786749482402
2020-04-17,50.931677018633536
2020-04-20,53.002070393374744
2020-04-21,51.96687370600414
2020-04-22,53.41614906832298
2020-04-23,53.41614906832298
2020-04-24,55.4639175257732
2020-04-27,60.0
2020-04-28,67.42268041237114
2020-04-29,75.6701030927835
2020-04-30,78.14432989690722
2020-05-01,75.4639175257732
2020-05-04,72.16494845360825
2020-05-05,69.89690721649484
2020-05-06,67.21649484536083
2020-05-07,67.21649484536083
2020-05-08,69.89690721649484
2020-05-11,70.72164948453609
2020-05-12,68.24742268041237
2020-05-13,63.91752577319587
2020-05-14,60.41237113402062
2020-05-15,57.73195876288659
2020-05-18,61.649484536082475
2020-05-19,63.298969072164944
2020-05-20,66.59793814432989
2020-05-21,68.8659793814433
2020-05-22,69.69072164948453
2020-05-26,75.87628865979381
2020-05-27,82.06185567010309
2020-05-28,86.5979381443299
2020-05-29,89.89690721649485
2020-06-01,92.78350515463917
2020-06-02,95.05154639175257
2020-06-03,96.70103092783505
2020-06-04,96.28865979381443
2020-06-05,96.70103092783505
2020-06-08,97.31958762886597
2020-06-09,97.52577319587628
2020-06-10,96.90721649484536
2020-06-11,95.87628865979381
2020-06-12,94.02061855670102
2020-06-15,92.37113402061856
2020-06-16,91.75257731958763
2020-06-17,91.75257731958763
2020-06-18,90.72164948453609
2020-06-19,87.83505154639175
2020-06-22,84.5360824742268
2020-06-23,80.0
2020-06-24,73.81443298969073
2020-06-25,70.10309278350515
2020-06-26,60.41237113402062
2020-06-29,57.938144329896915
2020-06-30,57.938144329896915
2020-07-01,58.55670103092784
2020-07-02,59.381443298969074
2020-07-06,63.092783505154635
2020-07-07,63.50515463917525
2020-07-08,61.649484536082475
2020-07-09,57.73195876288659
2020-07-10,57.52577319587628
2020-07-13,57.938144329896915
2020-07-14,60.618556701030926
2020-07-15,65.36082474226804
2020-07-16,69.27835051546391
2020-07-17,72.37113402061856
2020-07-20,72.98969072164948
2020-07-21,75.05154639175258
2020-07-22,77.5257731958763
2020-07-23,78.55670103092784
2020-07-24,78.14432989690722
2020-07-27,78.76288659793815
2020-07-28,78.55670103092784
2020-07-29,80.61855670103093
2020-07-30,79.17525773195877
2020-07-31,79.17525773195877
2020-08-03,77.7319587628866
2020-08-04,77.11340206185568
2020-08-05,77.31958762886599
2020-08-06,78.14432989690722
2020-08-07,79.79381443298969
2020-08-10,81.44329896907216
2020-08-11,81.85567010309278
2020-08-12,82.06185567010309
2020-08-13,81.64948453608247
2020-08-14,81.85567010309278
2020-08-17,81.03092783505154
2020-08-18,80.82474226804123
2020-08-19,80.41237113402062
2020-08-20,77.93814432989691
2020-08-21,75.87628865979381
2020-08-24,76.28865979381443
2020-08-25,75.6701030927835
2020-08-26,74.84536082474227
2020-08-27,75.6701030927835
2020-08-28,77.5257731958763
2020-08-31,77.11340206185568
2020-09-01,76.70103092783506
2020-09-02,78.35051546391753
2020-09-03,76.28865979381443
2020-09-04,74.22680412371135
2020-09-08,68.45360824742268
2020-09-09,65.97938144329896
2020-09-10,62.06185567010309
2020-09-11,58.76288659793815
2020-09-14,57.73195876288659
2020-09-15,58.55670103092784
2020-09-16,60.0
2020-09-17,58.14432989690722
2020-09-18,56.28865979381443
2020-09-21,51.1340206185567
2020-09-22,45.154639175257735
2020-09-23,39.58762886597938
2020-09-24,32.371134020618555
2020-09-25,31.34020618556701
2020-09-28,34.02061855670103
2020-09-29,35.876288659793815
2020-09-30,37.7319587628866
2020-10-01,42.2680412371134
2020-10-02,43.91752577319588
2020-10-05,50.72164948453608
2020-10-06,54.43298969072165
2020-10-07,58.55670103092784
2020-10-08,65.56701030927834
2020-10-09,73.19587628865979
2020-10-12,76.90721649484537
2020-10-13,80.0
2020-10-14,80.0
2020-10-15,79.58762886597938
2020-10-16,79.79381443298969
2020-10-19,76.90721649484537
2020-10-20,75.4639175257732
2020-10-21,74.22680412371135
2020-10-22,73.4020618556701
2020-10-23,74.02061855670104
2020-10-26,70.30927835051546
2020-10-27,64.5360824742268
2020-10-28,53.608247422680414
2020-10-29,47.42268041237113
2020-10-30,39.381443298969074
2020-11-02,38.76288659793815
2020-11-03,43.91752577319588
2020-11-04,48.971193415637856
2020-11-05,53.70370370370371
2020-11-06,58.8477366255144
2020-11-09,66.8724279835391
2020-11-10,74.07407407407408
2020-11-11,76.33744855967079
2020-11-12,77.9835390946502
2020-11-13,81.27572016460906
2020-11-16,83.33333333333334
2020-11-17,83.9506172839506
2020-11-18,84.5679012345679
2020-11-19,84.97942386831275
2020-11-20,84.36213991769547
2020-11-23,82.51028806584361
2020-11-24,82.92181069958848
2020-11-25,82.3045267489712
