Date,RSI60_Breadth
2003-09-10,16.666666666666664
2003-09-11,17.632850241545896
2003-09-12,18.115942028985508
2003-09-15,18.357487922705314
2003-09-16,25.120772946859905
2003-09-17,21.497584541062803
2003-09-18,30.917874396135264
2003-09-19,29.71014492753623
2003-09-22,20.531400966183575
2003-09-23,24.879227053140095
2003-09-24,14.251207729468598
2003-09-25,9.66183574879227
2003-09-26,7.487922705314009
2003-09-29,10.38647342995169
2003-09-30,7.004830917874397
2003-10-01,17.14975845410628
2003-10-02,18.84057971014493
2003-10-03,23.42995169082126
2003-10-06,28.502415458937197
2003-10-07,30.434782608695656
2003-10-08,25.36231884057971
2003-10-09,28.985507246376812
2003-10-10,28.743961352657006
2003-10-13,34.05797101449276
2003-10-14,36.473429951690825
2003-10-15,31.88405797101449
2003-10-16,33.81642512077295
2003-10-17,22.463768115942027
2003-10-20,24.154589371980677
2003-10-21,24.879227053140095
2003-10-22,14.975845410628018
2003-10-23,16.183574879227052
2003-10-24,14.492753623188406
2003-10-27,19.082125603864732
2003-10-28,26.08695652173913
2003-10-29,29.951690821256037
2003-10-30,29.951690821256037
2003-10-31,28.019323671497588
2003-11-03,35.26570048309179
2003-11-04,30.917874396135264
2003-11-05,30.434782608695656
2003-11-06,31.88405797101449
2003-11-07,28.26086956521739
2003-11-10,22.22222222222222
2003-11-11,18.84057971014493
2003-11-12,28.502415458937197
2003-11-13,27.053140096618357
2003-11-14,20.048309178743963
2003-11-17,15.70048309178744
2003-11-18,10.628019323671497
2003-11-19,12.80193236714976
2003-11-20,9.420289855072465
2003-11-21,9.420289855072465
2003-11-24,18.357487922705314
2003-11-25,21.73913043478261
2003-11-26,27.294685990338163
2003-11-28,24.879227053140095
2003-12-01,37.43961352657005
2003-12-02,34.29951690821256
2003-12-03,31.642512077294686
2003-12-04,30.434782608695656
2003-12-05,23.67149758454106
2003-12-08,31.40096618357488
2003-12-09,22.463768115942027
2003-12-10,18.84057971014493
2003-12-11,28.019323671497588
2003-12-12,27.053140096618357
2003-12-15,23.42995169082126
2003-12-16,26.08695652173913
2003-12-17,24.637681159420293
2003-12-18,29.71014492753623
2003-12-19,31.642512077294686
2003-12-22,30.917874396135264
2003-12-23,31.15942028985507
2003-12-24,28.743961352657006
2003-12-26,29.951690821256037
2003-12-29,39.85507246376812
2003-12-30,40.57971014492754
2003-12-31,37.19806763285024
2004-01-02,30.917874396135264
2004-01-05,37.92270531400966
2004-01-06,38.164251207729464
2004-01-07,35.26570048309179
2004-01-08,35.26570048309179
2004-01-09,28.985507246376812
2004-01-12,32.367149758454104
2004-01-13,29.468599033816425
2004-01-14,34.54106280193236
2004-01-15,31.40096618357488
2004-01-16,35.26570048309179
2004-01-20,35.990338164251206
2004-01-21,37.68115942028986
2004-01-22,35.507246376811594
2004-01-23,32.367149758454104
2004-01-26,36.231884057971016
2004-01-27,28.502415458937197
2004-01-28,18.84057971014493
2004-01-29,22.463768115942027
2004-01-30,20.531400966183575
2004-02-02,22.22222222222222
2004-02-03,21.73913043478261
2004-02-04,17.14975845410628
2004-02-05,17.14975845410628
2004-02-06,22.946859903381643
2004-02-09,23.67149758454106
2004-02-10,24.879227053140095
2004-02-11,32.850241545893724
2004-02-12,27.294685990338163
2004-02-13,23.18840579710145
2004-02-17,28.985507246376812
2004-02-18,23.67149758454106
2004-02-19,18.59903381642512
2004-02-20,17.14975845410628
2004-02-23,14.975845410628018
2004-02-24,12.560386473429952
2004-02-25,16.425120772946862
2004-02-26,18.357487922705314
2004-02-27,21.497584541062803
2004-03-01,28.985507246376812
2004-03-02,25.60386473429952
2004-03-03,27.053140096618357
2004-03-04,27.053140096618357
2004-03-05,31.15942028985507
2004-03-08,24.879227053140095
2004-03-09,19.32367149758454
2004-03-10,11.594202898550725
2004-03-11,5.555555555555555
2004-03-12,8.695652173913043
2004-03-15,3.864734299516908
2004-03-16,4.1062801932367154
2004-03-17,10.869565217391305
2004-03-18,11.11111111111111
2004-03-19,7.971014492753622
2004-03-22,3.6231884057971016
2004-03-23,4.5893719806763285
2004-03-24,3.6231884057971016
2004-03-25,9.420289855072465
2004-03-26,8.695652173913043
2004-03-29,13.285024154589372
2004-03-30,17.391304347826086
2004-03-31,18.84057971014493
2004-04-01,24.879227053140095
2004-04-02,30.676328502415455
2004-04-05,35.02415458937198
2004-04-06,29.71014492753623
2004-04-07,23.91304347826087
2004-04-08,22.22222222222222
2004-04-12,27.053140096618357
2004-04-13,13.285024154589372
2004-04-14,14.492753623188406
2004-04-15,13.768115942028986
2004-04-16,17.14975845410628
2004-04-19,17.391304347826086
2004-04-20,11.352657004830919
2004-04-21,13.285024154589372
2004-04-22,25.120772946859905
2004-04-23,21.73913043478261
2004-04-26,17.874396135265698
2004-04-27,18.59903381642512
2004-04-28,12.318840579710146
2004-04-29,8.454106280193237
2004-04-30,8.212560386473431
2004-05-03,12.560386473429952
2004-05-04,12.80193236714976
2004-05-05,13.043478260869565
2004-05-06,10.144927536231885
2004-05-07,4.5893719806763285
2004-05-10,2.657004830917874
2004-05-11,2.898550724637681
2004-05-12,2.898550724637681
2004-05-13,3.6231884057971016
2004-05-14,3.6231884057971016
2004-05-17,2.1739130434782608
2004-05-18,3.6231884057971016
2004-05-19,3.140096618357488
2004-05-20,3.6231884057971016
2004-05-21,4.5893719806763285
2004-05-24,7.246376811594203
2004-05-25,14.009661835748794
2004-05-26,17.391304347826086
2004-05-27,22.463768115942027
2004-05-28,23.91304347826087
2004-06-01,22.705314009661837
2004-06-02,27.77777777777778
2004-06-03,14.975845410628018
2004-06-04,17.874396135265698
2004-06-07,32.608695652173914
2004-06-08,31.642512077294686
2004-06-09,18.84057971014493
2004-06-10,20.048309178743963
2004-06-14,9.420289855072465
2004-06-15,19.32367149758454
2004-06-16,20.531400966183575
2004-06-17,20.28985507246377
2004-06-18,22.946859903381643
2004-06-21,20.77294685990338
2004-06-22,23.42995169082126
2004-06-23,30.676328502415455
2004-06-24,28.502415458937197
2004-06-25,29.227053140096622
2004-06-28,26.32850241545894
2004-06-29,25.845410628019323
2004-06-30,30.917874396135264
2004-07-01,18.84057971014493
2004-07-02,17.14975845410628
2004-07-06,13.768115942028986
2004-07-07,15.217391304347828
2004-07-08,8.454106280193237
2004-07-09,7.729468599033816
2004-07-12,10.38647342995169
2004-07-13,10.144927536231885
2004-07-14,12.560386473429952
2004-07-15,14.734299516908212
2004-07-16,15.70048309178744
2004-07-19,14.975845410628018
2004-07-20,17.391304347826086
2004-07-21,6.521739130434782
2004-07-22,3.864734299516908
2004-07-23,2.898550724637681
2004-07-26,2.657004830917874
2004-07-27,4.5893719806763285
2004-07-28,7.487922705314009
2004-07-29,10.144927536231885
2004-07-30,12.077294685990339
2004-08-02,12.318840579710146
2004-08-03,10.628019323671497
2004-08-04,11.11111111111111
2004-08-05,4.5893719806763285
2004-08-06,3.864734299516908
2004-08-09,3.3816425120772946
2004-08-10,5.797101449275362
2004-08-11,5.555555555555555
2004-08-12,3.3816425120772946
2004-08-13,2.657004830917874
2004-08-16,6.521739130434782
2004-08-17,8.212560386473431
2004-08-18,13.768115942028986
2004-08-19,9.178743961352657
2004-08-20,16.666666666666664
2004-08-23,12.318840579710146
2004-08-24,14.975845410628018
2004-08-25,22.22222222222222
2004-08-26,19.806763285024154
2004-08-27,20.77294685990338
2004-08-30,14.492753623188406
2004-08-31,21.256038647342994
2004-09-01,24.879227053140095
2004-09-02,32.367149758454104
2004-09-03,29.468599033816425
2004-09-07,36.473429951690825
2004-09-08,26.811594202898554
2004-09-09,24.637681159420293
2004-09-10,28.502415458937197
2004-09-13,30.193236714975846
2004-09-14,30.434782608695656
2004-09-15,22.22222222222222
2004-09-16,28.26086956521739
2004-09-17,30.917874396135264
2004-09-20,24.396135265700483
2004-09-21,30.676328502415455
2004-09-22,16.666666666666664
2004-09-23,14.251207729468598
2004-09-24,15.70048309178744
2004-09-27,10.869565217391305
2004-09-28,15.217391304347828
2004-09-29,18.84057971014493
2004-09-30,22.946859903381643
2004-10-01,34.78260869565217
2004-10-04,39.61352657004831
2004-10-05,35.748792270531396
2004-10-06,39.371980676328505
2004-10-07,26.32850241545894
2004-10-08,19.806763285024154
2004-10-11,23.18840579710145
2004-10-12,21.73913043478261
2004-10-13,10.869565217391305
2004-10-14,9.903381642512077
2004-10-15,15.217391304347828
2004-10-18,15.458937198067632
2004-10-19,12.318840579710146
2004-10-20,15.458937198067632
2004-10-21,18.357487922705314
2004-10-22,13.526570048309178
2004-10-25,13.768115942028986
2004-10-26,17.874396135265698
2004-10-27,28.26086956521739
2004-10-28,27.294685990338163
2004-10-29,27.294685990338163
2004-11-01,29.468599033816425
2004-11-02,27.053140096618357
2004-11-03,35.990338164251206
2004-11-04,45.410628019323674
2004-11-05,43.47826086956522
2004-11-08,42.270531400966185
2004-11-09,41.54589371980676
2004-11-10,41.54589371980676
2004-11-11,47.10144927536232
2004-11-12,51.690821256038646
2004-11-15,51.449275362318836
2004-11-16,42.99516908212561
2004-11-17,42.51207729468599
2004-11-18,42.270531400966185
2004-11-19,27.053140096618357
2004-11-22,35.507246376811594
2004-11-23,34.29951690821256
2004-11-24,40.57971014492754
2004-11-26,40.57971014492754
2004-11-29,34.54106280193236
2004-11-30,30.193236714975846
2004-12-01,41.30434782608695
2004-12-02,36.95652173913043
2004-12-03,37.92270531400966
2004-12-06,33.33333333333333
2004-12-07,20.048309178743963
2004-12-08,23.42995169082126
2004-12-09,27.77777777777778
2004-12-10,27.053140096618357
2004-12-13,33.33333333333333
2004-12-14,37.68115942028986
2004-12-15,38.64734299516908
2004-12-16,30.434782608695656
2004-12-17,27.294685990338163
2004-12-20,26.811594202898554
2004-12-21,32.367149758454104
2004-12-22,34.05797101449276
2004-12-23,32.125603864734295
2004-12-27,24.396135265700483
2004-12-28,32.608695652173914
2004-12-29,33.091787439613526
2004-12-30,34.54106280193236
2004-12-31,30.434782608695656
2005-01-03,16.425120772946862
2005-01-04,6.280193236714976
2005-01-05,4.5893719806763285
2005-01-06,7.246376811594203
2005-01-07,6.280193236714976
2005-01-10,8.695652173913043
2005-01-11,7.487922705314009
2005-01-12,7.246376811594203
2005-01-13,6.763285024154589
2005-01-14,9.66183574879227
2005-01-18,17.391304347826086
2005-01-19,11.11111111111111
2005-01-20,8.212560386473431
2005-01-21,5.314009661835748
2005-01-24,3.140096618357488
2005-01-25,4.830917874396135
2005-01-26,7.729468599033816
2005-01-27,10.628019323671497
2005-01-28,9.903381642512077
2005-01-31,15.942028985507244
2005-02-01,21.256038647342994
2005-02-02,23.18840579710145
2005-02-03,23.18840579710145
2005-02-04,29.227053140096622
2005-02-07,25.845410628019323
2005-02-08,26.32850241545894
2005-02-09,19.32367149758454
2005-02-10,21.256038647342994
2005-02-11,28.26086956521739
2005-02-14,25.60386473429952
2005-02-15,26.811594202898554
2005-02-16,28.019323671497588
2005-02-17,19.565217391304348
2005-02-18,15.942028985507244
2005-02-22,7.729468599033816
2005-02-23,10.144927536231885
2005-02-24,15.217391304347828
2005-02-25,20.048309178743963
2005-02-28,16.425120772946862
2005-03-01,19.565217391304348
2005-03-02,21.014492753623188
2005-03-03,21.73913043478261
2005-03-04,30.193236714975846
2005-03-07,31.15942028985507
2005-03-08,25.36231884057971
2005-03-09,14.009661835748794
2005-03-10,14.251207729468598
2005-03-11,10.628019323671497
2005-03-14,14.975845410628018
2005-03-15,8.212560386473431
2005-03-16,5.555555555555555
2005-03-17,6.521739130434782
2005-03-18,7.971014492753622
2005-03-21,8.454106280193237
2005-03-22,6.280193236714976
2005-03-23,5.314009661835748
2005-03-24,6.038647342995169
2005-03-28,7.004830917874397
2005-03-29,4.830917874396135
2005-03-30,7.487922705314009
2005-03-31,7.246376811594203
2005-04-01,6.521739130434782
2005-04-04,8.454106280193237
2005-04-05,9.178743961352657
2005-04-06,10.628019323671497
2005-04-07,12.80193236714976
2005-04-08,8.212560386473431
2005-04-11,7.971014492753622
2005-04-12,13.526570048309178
2005-04-13,6.763285024154589
2005-04-14,3.140096618357488
2005-04-15,0.966183574879227
2005-04-18,0.966183574879227
2005-04-19,2.898550724637681
2005-04-20,1.932367149758454
2005-04-21,5.314009661835748
2005-04-22,5.797101449275362
2005-04-25,10.38647342995169
2005-04-26,6.763285024154589
2005-04-27,10.144927536231885
2005-04-28,7.004830917874397
2005-04-29,11.83574879227053
2005-05-02,13.526570048309178
2005-05-03,13.526570048309178
2005-05-04,19.806763285024154
2005-05-05,18.357487922705314
2005-05-06,15.458937198067632
2005-05-09,19.565217391304348
2005-05-10,15.217391304347828
2005-05-11,17.391304347826086
2005-05-12,12.80193236714976
2005-05-13,10.144927536231885
2005-05-16,13.526570048309178
2005-05-17,20.28985507246377
2005-05-18,30.193236714975846
2005-05-19,31.15942028985507
2005-05-20,28.26086956521739
2005-05-23,31.642512077294686
2005-05-24,27.77777777777778
2005-05-25,19.32367149758454
2005-05-26,26.08695652173913
2005-05-27,29.71014492753623
2005-05-31,25.120772946859905
2005-06-01,31.88405797101449
2005-06-02,33.091787439613526
2005-06-03,26.811594202898554
2005-06-06,28.502415458937197
2005-06-07,26.32850241545894
2005-06-08,24.396135265700483
2005-06-09,26.570048309178745
2005-06-10,25.120772946859905
2005-06-13,28.26086956521739
2005-06-14,30.676328502415455
2005-06-15,29.71014492753623
2005-06-16,34.05797101449276
2005-06-17,36.473429951690825
2005-06-20,33.33333333333333
2005-06-21,30.676328502415455
2005-06-22,31.40096618357488
2005-06-23,19.32367149758454
2005-06-24,15.942028985507244
2005-06-27,14.734299516908212
2005-06-28,21.980676328502415
2005-06-29,23.67149758454106
2005-06-30,18.59903381642512
2005-07-01,23.91304347826087
2005-07-05,28.502415458937197
2005-07-06,21.73913043478261
2005-07-07,24.396135265700483
2005-07-08,31.642512077294686
2005-07-11,35.990338164251206
2005-07-12,37.68115942028986
2005-07-13,35.507246376811594
2005-07-14,32.850241545893724
2005-07-15,32.367149758454104
2005-07-18,26.32850241545894
2005-07-19,34.05797101449276
2005-07-20,38.164251207729464
2005-07-21,28.26086956521739
2005-07-22,32.850241545893724
2005-07-25,30.193236714975846
2005-07-26,31.642512077294686
2005-07-27,33.81642512077295
2005-07-28,39.371980676328505
2005-07-29,34.05797101449276
2005-08-01,31.642512077294686
2005-08-02,35.990338164251206
2005-08-03,36.473429951690825
2005-08-04,22.946859903381643
2005-08-05,14.734299516908212
2005-08-08,11.83574879227053
2005-08-09,15.458937198067632
2005-08-10,16.666666666666664
2005-08-11,18.59903381642512
2005-08-12,14.492753623188406
2005-08-15,15.942028985507244
2005-08-16,6.038647342995169
2005-08-17,5.555555555555555
2005-08-18,6.763285024154589
2005-08-19,8.695652173913043
2005-08-22,10.628019323671497
2005-08-23,7.487922705314009
2005-08-24,7.246376811594203
2005-08-25,9.66183574879227
2005-08-26,7.971014492753622
2005-08-29,8.695652173913043
2005-08-30,8.454106280193237
2005-08-31,17.14975845410628
2005-09-01,19.082125603864732
2005-09-02,16.183574879227052
2005-09-06,24.879227053140095
2005-09-07,24.154589371980677
2005-09-08,20.048309178743963
2005-09-09,24.637681159420293
2005-09-12,23.91304347826087
2005-09-13,16.908212560386474
2005-09-14,14.492753623188406
2005-09-15,15.942028985507244
2005-09-16,22.463768115942027
2005-09-19,16.666666666666664
2005-09-20,14.251207729468598
2005-09-21,8.937198067632849
2005-09-22,9.903381642512077
2005-09-23,10.144927536231885
2005-09-26,10.38647342995169
2005-09-27,11.594202898550725
2005-09-28,14.734299516908212
2005-09-29,19.806763285024154
2005-09-30,21.980676328502415
2005-10-03,23.42995169082126
2005-10-04,15.458937198067632
2005-10-05,6.763285024154589
2005-10-06,4.3478260869565215
2005-10-07,5.314009661835748
2005-10-10,2.4154589371980677
2005-10-11,3.140096618357488
2005-10-12,1.932367149758454
2005-10-13,2.1739130434782608
2005-10-14,4.830917874396135
2005-10-17,5.555555555555555
2005-10-18,5.072463768115942
2005-10-19,10.869565217391305
2005-10-20,6.280193236714976
2005-10-21,8.695652173913043
2005-10-24,17.632850241545896
2005-10-25,15.70048309178744
2005-10-26,13.768115942028986
2005-10-27,8.937198067632849
2005-10-28,15.217391304347828
2005-10-31,18.84057971014493
2005-11-01,19.082125603864732
2005-11-02,24.637681159420293
2005-11-03,26.32850241545894
2005-11-04,25.60386473429952
2005-11-07,28.502415458937197
2005-11-08,23.42995169082126
2005-11-09,26.570048309178745
2005-11-10,34.54106280193236
2005-11-11,35.507246376811594
2005-11-14,32.367149758454104
2005-11-15,29.71014492753623
2005-11-16,26.570048309178745
2005-11-17,35.990338164251206
2005-11-18,36.231884057971016
2005-11-21,41.06280193236715
2005-11-22,44.20289855072464
2005-11-23,44.44444444444444
2005-11-25,44.68599033816425
2005-11-28,32.850241545893724
2005-11-29,32.608695652173914
2005-11-30,27.536231884057973
2005-12-01,36.95652173913043
2005-12-02,37.43961352657005
2005-12-05,29.227053140096622
2005-12-06,30.676328502415455
2005-12-07,21.256038647342994
2005-12-08,19.565217391304348
2005-12-09,25.60386473429952
2005-12-12,23.91304347826087
2005-12-13,28.502415458937197
2005-12-14,31.40096618357488
2005-12-15,26.08695652173913
2005-12-16,23.91304347826087
2005-12-19,13.285024154589372
2005-12-20,12.077294685990339
2005-12-21,15.217391304347828
2005-12-22,18.59903381642512
2005-12-23,20.048309178743963
2005-12-27,11.83574879227053
2005-12-28,13.285024154589372
2005-12-29,11.11111111111111
2005-12-30,8.212560386473431
2006-01-03,16.425120772946862
2006-01-04,22.705314009661837
2006-01-05,21.014492753623188
2006-01-06,29.468599033816425
2006-01-09,35.990338164251206
2006-01-10,35.02415458937198
2006-01-11,36.95652173913043
2006-01-12,29.227053140096622
2006-01-13,28.502415458937197
2006-01-17,21.73913043478261
2006-01-18,22.22222222222222
2006-01-19,27.77777777777778
2006-01-20,15.217391304347828
2006-01-23,16.425120772946862
2006-01-24,20.531400966183575
2006-01-25,19.32367149758454
2006-01-26,26.08695652173913
2006-01-27,32.125603864734295
2006-01-30,28.26086956521739
2006-01-31,27.536231884057973
2006-02-01,25.36231884057971
2006-02-02,21.73913043478261
2006-02-03,19.806763285024154
2006-02-06,19.565217391304348
2006-02-07,13.285024154589372
2006-02-08,15.458937198067632
2006-02-09,16.183574879227052
2006-02-10,15.942028985507244
2006-02-13,13.043478260869565
2006-02-14,19.082125603864732
2006-02-15,24.879227053140095
2006-02-16,28.985507246376812
2006-02-17,27.294685990338163
2006-02-21,21.73913043478261
2006-02-22,31.15942028985507
2006-02-23,28.743961352657006
2006-02-24,28.502415458937197
2006-02-27,31.642512077294686
2006-02-28,19.565217391304348
2006-03-01,27.77777777777778
2006-03-02,22.463768115942027
2006-03-03,21.014492753623188
2006-03-06,14.734299516908212
2006-03-07,11.594202898550725
2006-03-08,12.077294685990339
2006-03-09,12.318840579710146
2006-03-10,17.391304347826086
2006-03-13,18.357487922705314
2006-03-14,24.879227053140095
2006-03-15,32.125603864734295
2006-03-16,32.367149758454104
2006-03-17,33.57487922705314
2006-03-20,31.40096618357488
2006-03-21,23.91304347826087
2006-03-22,27.294685990338163
2006-03-23,23.91304347826087
2006-03-24,25.120772946859905
2006-03-27,21.980676328502415
2006-03-28,20.28985507246377
2006-03-29,26.570048309178745
2006-03-30,24.879227053140095
2006-03-31,23.67149758454106
2006-04-03,18.357487922705314
2006-04-04,22.705314009661837
2006-04-05,24.879227053140095
2006-04-06,21.73913043478261
2006-04-07,15.217391304347828
2006-04-10,13.043478260869565
2006-04-11,9.178743961352657
2006-04-12,8.454106280193237
2006-04-13,9.903381642512077
2006-04-17,9.420289855072465
2006-04-18,22.22222222222222
2006-04-19,24.879227053140095
2006-04-20,23.91304347826087
2006-04-21,25.120772946859905
2006-04-24,21.73913043478261
2006-04-25,15.70048309178744
2006-04-26,17.632850241545896
2006-04-27,19.082125603864732
2006-04-28,18.115942028985508
2006-05-01,13.526570048309178
2006-05-02,18.115942028985508
2006-05-03,16.666666666666664
2006-05-04,20.531400966183575
2006-05-05,27.77777777777778
2006-05-08,26.811594202898554
2006-05-09,27.053140096618357
2006-05-10,24.637681159420293
2006-05-11,14.734299516908212
2006-05-12,6.038647342995169
2006-05-15,7.971014492753622
2006-05-16,9.178743961352657
2006-05-17,4.3478260869565215
2006-05-18,3.3816425120772946
2006-05-19,4.1062801932367154
2006-05-22,3.6231884057971016
2006-05-23,1.932367149758454
2006-05-24,2.898550724637681
2006-05-25,4.3478260869565215
2006-05-26,5.555555555555555
2006-05-30,2.1739130434782608
2006-05-31,6.280193236714976
2006-06-01,9.178743961352657
2006-06-02,11.594202898550725
2006-06-05,4.5893719806763285
2006-06-06,5.072463768115942
2006-06-07,4.5893719806763285
2006-06-08,5.072463768115942
2006-06-09,5.314009661835748
2006-06-12,4.3478260869565215
2006-06-13,2.657004830917874
2006-06-14,1.6908212560386473
2006-06-15,3.140096618357488
2006-06-16,2.657004830917874
2006-06-19,1.932367149758454
2006-06-20,2.1739130434782608
2006-06-21,6.280193236714976
2006-06-22,3.3816425120772946
2006-06-23,5.314009661835748
2006-06-26,6.521739130434782
2006-06-27,3.6231884057971016
2006-06-28,6.038647342995169
2006-06-29,17.632850241545896
2006-06-30,17.874396135265698
2006-07-03,24.396135265700483
2006-07-05,16.425120772946862
2006-07-06,17.632850241545896
2006-07-07,13.526570048309178
2006-07-10,14.975845410628018
2006-07-11,18.84057971014493
2006-07-12,13.768115942028986
2006-07-13,8.454106280193237
2006-07-14,5.314009661835748
2006-07-17,4.830917874396135
2006-07-18,7.487922705314009
2006-07-19,16.666666666666664
2006-07-20,12.318840579710146
2006-07-21,9.420289855072465
2006-07-24,17.14975845410628
2006-07-25,20.77294685990338
2006-07-26,21.256038647342994
2006-07-27,16.183574879227052
2006-07-28,25.120772946859905
2006-07-31,22.22222222222222
2006-08-01,19.32367149758454
2006-08-02,20.77294685990338
2006-08-03,21.497584541062803
2006-08-04,21.980676328502415
2006-08-07,19.565217391304348
2006-08-08,15.70048309178744
2006-08-09,16.183574879227052
2006-08-10,18.115942028985508
2006-08-11,15.217391304347828
2006-08-14,15.458937198067632
2006-08-15,25.120772946859905
2006-08-16,28.743961352657006
2006-08-17,28.502415458937197
2006-08-18,28.502415458937197
2006-08-21,23.91304347826087
2006-08-22,24.154589371980677
2006-08-23,18.115942028985508
2006-08-24,19.082125603864732
2006-08-25,20.28985507246377
2006-08-28,24.154589371980677
2006-08-29,28.985507246376812
2006-08-30,28.26086956521739
2006-08-31,29.951690821256037
2006-09-01,32.125603864734295
2006-09-05,32.367149758454104
2006-09-06,17.874396135265698
2006-09-07,12.318840579710146
2006-09-08,17.14975845410628
2006-09-11,21.980676328502415
2006-09-12,32.125603864734295
2006-09-13,34.54106280193236
