date,breadth_count,breadth_percent
2019-12-06,181.0,35.984095427435385
2019-12-09,188.0,37.37574552683897
2019-12-10,185.0,36.779324055666
2019-12-11,175.0,34.791252485089466
2019-12-12,171.0,33.99602385685885
2019-12-13,169.0,33.59840954274354
2019-12-16,181.0,35.984095427435385
2019-12-17,196.0,38.9662027833002
2019-12-18,209.0,41.5506958250497
2019-12-19,212.0,42.14711729622266
2019-12-20,217.0,43.141153081510936
2019-12-23,221.0,43.93638170974155
2019-12-24,231.0,45.92445328031809
2019-12-26,237.0,47.11729622266402
2019-12-27,241.0,47.912524850894634
2019-12-30,248.0,49.30417495029821
2019-12-31,251.0,49.90059642147117
2020-01-02,259.0,51.491053677932406
2020-01-03,254.0,50.49701789264414
2020-01-06,257.0,51.0934393638171
2020-01-07,248.0,49.30417495029821
2020-01-08,243.0,48.31013916500994
2020-01-09,237.0,47.11729622266402
2020-01-10,231.0,45.92445328031809
2020-01-13,219.0,43.538767395626245
2020-01-14,215.0,42.74353876739563
2020-01-15,214.0,42.54473161033797
2020-01-16,214.0,42.54473161033797
2020-01-17,223.0,44.333996023856855
2020-01-21,231.0,45.92445328031809
2020-01-22,244.0,48.508946322067594
2020-01-23,248.0,49.30417495029821
2020-01-24,247.0,49.10536779324055
2020-01-27,236.0,46.91848906560636
2020-01-28,239.0,47.514910536779325
2020-01-29,240.0,47.713717693836976
2020-01-30,243.0,48.31013916500994
2020-01-31,227.0,45.12922465208747
2020-02-03,204.0,40.55666003976143
2020-02-04,198.0,39.363817097415506
2020-02-05,190.0,37.77335984095427
2020-02-06,187.0,37.17693836978131
2020-02-07,188.0,37.37574552683897
2020-02-10,191.0,37.97216699801193
2020-02-11,198.0,39.363817097415506
2020-02-12,201.0,39.960238568588466
2020-02-13,201.0,39.960238568588466
2020-02-14,225.0,44.731610337972164
2020-02-18,240.0,47.713717693836976
2020-02-19,240.0,47.713717693836976
2020-02-20,237.0,47.11729622266402
2020-02-21,232.0,46.12326043737575
2020-02-24,214.0,42.54473161033797
2020-02-25,201.0,39.960238568588466
2020-02-26,180.0,35.785288270377734
2020-02-27,129.0,25.646123260437374
2020-02-28,79.0,15.705765407554672
2020-03-02,51.0,10.139165009940358
2020-03-03,33.0,6.560636182902585
2020-03-04,22.0,4.3737574552683895
2020-03-05,17.0,3.3797216699801194
2020-03-06,12.0,2.3856858846918487
2020-03-09,11.0,2.1868787276341948
2020-03-10,10.0,1.9880715705765408
2020-03-11,8.0,1.5904572564612325
2020-03-12,8.0,1.5904572564612325
2020-03-13,8.0,1.5904572564612325
2020-03-16,7.0,1.3916500994035785
2020-03-17,8.0,1.5904572564612325
2020-03-18,8.0,1.5904572564612325
2020-03-19,8.0,1.5904572564612325
2020-03-20,6.0,1.1928429423459244
2020-03-23,4.0,0.7952286282306162
2020-03-24,2.0,0.3976143141153081
2020-03-25,2.0,0.3976143141153081
2020-03-26,3.0,0.5964214711729622
2020-03-27,4.0,0.7952286282306162
2020-03-30,3.0,0.5964214711729622
2020-03-31,3.0,0.5964214711729622
2020-04-01,2.0,0.3976143141153081
2020-04-02,2.0,0.3976143141153081
2020-04-03,4.0,0.7952286282306162
2020-04-06,5.0,0.9940357852882704
2020-04-07,5.0,0.9940357852882704
2020-04-08,6.0,1.1928429423459244
2020-04-09,8.0,1.5904572564612325
2020-04-13,10.0,1.9880715705765408
2020-04-14,12.0,2.3856858846918487
2020-04-15,13.0,2.584493041749503
2020-04-16,17.0,3.3797216699801194
2020-04-17,20.0,3.9761431411530817
2020-04-20,24.0,4.7713717693836974
2020-04-21,29.0,5.7654075546719685
2020-04-22,32.0,6.36182902584493
2020-04-23,41.0,8.151093439363818
2020-04-24,47.0,9.343936381709742
2020-04-27,48.0,9.542743538767395
2020-04-28,53.0,10.536779324055665
2020-04-29,56.0,11.133200795228628
2020-04-30,57.0,11.332007952286283
2020-05-01,56.0,11.133200795228628
2020-05-04,53.0,10.536779324055665
2020-05-05,54.0,10.73558648111332
2020-05-06,50.0,9.940357852882704
2020-05-07,49.0,9.74155069582505
2020-05-08,49.0,9.74155069582505
2020-05-11,46.0,9.145129224652088
2020-05-12,46.0,9.145129224652088
2020-05-13,43.0,8.548707753479125
2020-05-14,41.0,8.151093439363818
2020-05-15,45.0,8.946322067594433
2020-05-18,47.0,9.343936381709742
2020-05-19,49.0,9.74155069582505
2020-05-20,48.0,9.542743538767395
2020-05-21,48.0,9.542743538767395
2020-05-22,52.0,10.337972166998012
2020-05-26,51.0,10.139165009940358
2020-05-27,55.0,10.934393638170974
2020-05-28,61.0,12.127236580516898
2020-05-29,66.0,13.12127236580517
2020-06-01,65.0,12.922465208747516
2020-06-02,73.0,14.512922465208748
2020-06-03,75.0,14.910536779324055
2020-06-04,76.0,15.109343936381709
2020-06-05,77.0,15.308151093439365
2020-06-08,88.0,17.495029821073558
2020-06-09,98.0,19.4831013916501
2020-06-10,103.0,20.47713717693837
2020-06-11,101.0,20.07952286282306
2020-06-12,102.0,20.278330019880716
2020-06-15,100.0,19.880715705765407
2020-06-16,102.0,20.278330019880716
2020-06-17,102.0,20.278330019880716
2020-06-18,104.0,20.675944333996025
2020-06-19,94.0,18.687872763419485
2020-06-22,81.0,16.10337972166998
2020-06-23,78.0,15.50695825049702
2020-06-24,66.0,13.12127236580517
2020-06-25,74.0,14.7117296222664
2020-06-26,81.0,16.10337972166998
2020-06-29,80.0,15.904572564612327
2020-06-30,82.0,16.302186878727635
2020-07-01,81.0,16.10337972166998
2020-07-02,88.0,17.495029821073558
2020-07-06,94.0,18.687872763419485
2020-07-07,98.0,19.4831013916501
2020-07-08,105.0,20.87475149105368
2020-07-09,120.0,23.856858846918488
2020-07-10,136.0,27.037773359840955
2020-07-13,141.0,28.031809145129227
2020-07-14,145.0,28.82703777335984
2020-07-15,150.0,29.82107355864811
2020-07-16,157.0,31.21272365805169
2020-07-17,164.0,32.60437375745527
2020-07-20,167.0,33.20079522862823
2020-07-21,170.0,33.79721669980119
2020-07-22,170.0,33.79721669980119
2020-07-23,166.0,33.00198807157058
2020-07-24,168.0,33.39960238568588
2020-07-27,171.0,33.99602385685885
2020-07-28,170.0,33.79721669980119
2020-07-29,173.0,34.39363817097416
2020-07-30,179.0,35.586481113320076
2020-07-31,181.0,35.984095427435385
2020-08-03,178.0,35.387673956262425
2020-08-04,181.0,35.984095427435385
2020-08-05,182.0,36.18290258449304
2020-08-06,178.0,35.387673956262425
2020-08-07,178.0,35.387673956262425
2020-08-10,177.0,35.188866799204774
2020-08-11,177.0,35.188866799204774
2020-08-12,178.0,35.387673956262425
2020-08-13,183.0,36.381709741550694
2020-08-14,181.0,35.984095427435385
2020-08-17,185.0,36.779324055666
2020-08-18,182.0,36.18290258449304
2020-08-19,185.0,36.779324055666
2020-08-20,184.0,36.58051689860835
2020-08-21,182.0,36.18290258449304
2020-08-24,183.0,36.381709741550694
2020-08-25,184.0,36.58051689860835
2020-08-26,178.0,35.387673956262425
2020-08-27,182.0,36.18290258449304
2020-08-28,177.0,35.188866799204774
2020-08-31,173.0,34.39363817097416
2020-09-01,174.0,34.59244532803181
2020-09-02,180.0,35.785288270377734
2020-09-03,180.0,35.785288270377734
2020-09-04,179.0,35.586481113320076
2020-09-08,160.0,31.809145129224653
2020-09-09,165.0,32.80318091451292
2020-09-10,140.0,27.833001988071572
2020-09-11,135.0,26.838966202783297
2020-09-14,123.0,24.45328031809145
2020-09-15,121.0,24.055666003976143
2020-09-16,110.0,21.868787276341948
2020-09-17,93.0,18.48906560636183
2020-09-18,92.0,18.290258449304176
2020-09-21,92.0,18.290258449304176
2020-09-22,97.0,19.284294234592444
2020-09-23,87.0,17.296222664015904
2020-09-24,90.0,17.892644135188867
2020-09-25,82.0,16.302186878727635
2020-09-28,78.0,15.50695825049702
2020-09-29,71.0,14.115308151093439
2020-09-30,63.0,12.524850894632205
2020-10-01,60.0,11.928429423459244
2020-10-02,66.0,13.12127236580517
2020-10-05,79.0,15.705765407554672
2020-10-06,89.0,17.693836978131213
2020-10-07,108.0,21.47117296222664
2020-10-08,126.0,25.04970178926441
2020-10-09,142.0,28.230616302186878
2020-10-12,156.0,31.01391650099404
2020-10-13,169.0,33.59840954274354
2020-10-14,175.0,34.791252485089466
2020-10-15,174.0,34.59244532803181
2020-10-16,187.0,37.17693836978131
2020-10-19,198.0,39.363817097415506
2020-10-20,207.0,41.15308151093439
2020-10-21,214.0,42.54473161033797
2020-10-22,225.0,44.731610337972164
2020-10-23,220.0,43.737574552683895
2020-10-26,215.0,42.74353876739563
2020-10-27,199.0,39.562624254473164
2020-10-28,168.0,33.39960238568588
2020-10-29,139.0,27.634194831013914
2020-10-30,109.0,21.669980119284293
2020-11-02,91.0,18.09145129224652
2020-11-03,86.0,17.09741550695825
2020-11-04,81.0,16.10337972166998
2020-11-05,81.0,16.10337972166998
2020-11-06,88.0,17.495029821073558
2020-11-09,109.0,21.669980119284293
2020-11-10,143.0,28.429423459244536
2020-11-11,185.0,36.779324055666
2020-11-12,215.0,42.74353876739563
2020-11-13,245.0,48.70775347912525
2020-11-16,260.0,51.689860834990064
2020-11-17,269.0,53.47912524850894
2020-11-18,272.0,54.07554671968191
2020-11-19,274.0,54.47316103379721
2020-11-20,273.0,54.27435387673957
2020-11-23,276.0,54.87077534791253
2020-11-24,278.0,55.26838966202783
2020-11-25,282.0,56.063618290258454
2020-11-27,288.0,57.25646123260437
2020-11-30,293.0,58.25049701789264
2020-12-01,285.0,56.66003976143141
2020-12-02,284.0,56.461232604373755
2020-12-03,277.0,55.069582504970185
2020-12-04,280.0,55.666003976143145
2020-12-07,284.0,56.461232604373755
2020-12-08,281.0,55.864811133200796
2020-12-09,274.0,54.47316103379721
2020-12-10,269.0,53.47912524850894
2020-12-11,265.0,52.683896620278325
2020-12-14,265.0,52.683896620278325
2020-12-15,260.0,51.689860834990064
2020-12-16,265.0,52.683896620278325
2020-12-17,268.0,53.28031809145129
2020-12-18,251.0,49.90059642147117
2020-12-21,240.0,47.713717693836976
2020-12-22,215.0,42.74353876739563
2020-12-23,203.0,40.357852882703774
2020-12-24,217.0,43.141153081510936
2020-12-28,219.0,43.538767395626245
2020-12-29,222.0,44.135188866799204
2020-12-30,220.0,43.737574552683895
2020-12-31,221.0,43.93638170974155
2021-01-04,217.0,43.141153081510936
2021-01-05,211.0,41.94831013916501
2021-01-06,232.0,46.12326043737575
2021-01-07,252.0,50.09940357852882
2021-01-08,271.0,53.87673956262425
2021-01-11,283.0,56.2624254473161
2021-01-12,286.0,56.85884691848907
2021-01-13,286.0,56.85884691848907
2021-01-14,281.0,55.864811133200796
2021-01-15,263.0,52.286282306163024
2021-01-19,266.0,52.88270377733598
2021-01-20,273.0,54.27435387673957
2021-01-21,277.0,55.069582504970185
2021-01-22,280.0,55.666003976143145
2021-01-25,276.0,54.87077534791253
2021-01-26,266.0,52.88270377733598
2021-01-27,245.0,48.70775347912525
2021-01-28,220.0,43.737574552683895
2021-01-29,178.0,35.387673956262425
2021-02-01,150.0,29.82107355864811
2021-02-02,134.0,26.640159045725646
2021-02-03,117.0,23.26043737574553
2021-02-04,108.0,21.47117296222664
2021-02-05,99.0,19.681908548707753
2021-02-08,113.0,22.46520874751491
2021-02-09,124.0,24.652087475149106
2021-02-10,150.0,29.82107355864811
2021-02-11,178.0,35.387673956262425
2021-02-12,223.0,44.333996023856855
2021-02-16,241.0,47.912524850894634
2021-02-17,250.0,49.70178926441352
2021-02-18,258.0,51.29224652087475
2021-02-19,255.0,50.695825049701796
2021-02-22,255.0,50.695825049701796
2021-02-23,251.0,49.90059642147117
2021-02-24,251.0,49.90059642147117
2021-02-25,247.0,49.10536779324055
2021-02-26,244.0,48.508946322067594
2021-03-01,242.0,48.111332007952285
2021-03-02,236.0,46.91848906560636
2021-03-03,222.0,44.135188866799204
2021-03-04,215.0,42.74353876739563
2021-03-05,204.0,40.55666003976143
2021-03-08,207.0,41.15308151093439
2021-03-09,204.0,40.55666003976143
2021-03-10,202.0,40.15904572564612
